season;year;month;day;hour;hour_sin;hour_cos;prev_temp;value
3;1949;9;9;21;-0.7071067811865477;0.7071067811865474;13.3;12.6
3;1949;9;10;7;0.9659258262890683;-0.25881904510252063;12.6;11.0
3;1949;9;10;14;-0.4999999999999997;-0.8660254037844388;11.0;17.9
3;1949;9;10;21;-0.7071067811865477;0.7071067811865474;17.9;13.1
3;1949;9;11;7;0.9659258262890683;-0.25881904510252063;13.1;10.9
3;1949;9;11;14;-0.4999999999999997;-0.8660254037844388;10.9;18.8
3;1949;9;11;21;-0.7071067811865477;0.7071067811865474;18.8;13.7
3;1949;9;12;7;0.9659258262890683;-0.25881904510252063;13.7;10.5
3;1949;9;12;14;-0.4999999999999997;-0.8660254037844388;10.5;20.1
3;1949;9;12;21;-0.7071067811865477;0.7071067811865474;20.1;14.0
3;1949;9;13;7;0.9659258262890683;-0.25881904510252063;14.0;14.2
3;1949;9;13;14;-0.4999999999999997;-0.8660254037844388;14.2;21.3
3;1949;9;13;21;-0.7071067811865477;0.7071067811865474;21.3;16.2
3;1949;9;14;7;0.9659258262890683;-0.25881904510252063;16.2;17.3
3;1949;9;14;14;-0.4999999999999997;-0.8660254037844388;17.3;20.1
3;1949;9;14;21;-0.7071067811865477;0.7071067811865474;20.1;14.4
3;1949;9;15;7;0.9659258262890683;-0.25881904510252063;14.4;13.9
3;1949;9;15;14;-0.4999999999999997;-0.8660254037844388;13.9;19.0
3;1949;9;15;21;-0.7071067811865477;0.7071067811865474;19.0;13.2
3;1949;9;16;7;0.9659258262890683;-0.25881904510252063;13.2;13.7
3;1949;9;16;14;-0.4999999999999997;-0.8660254037844388;13.7;19.2
3;1949;9;16;21;-0.7071067811865477;0.7071067811865474;19.2;15.2
3;1949;9;17;7;0.9659258262890683;-0.25881904510252063;15.2;12.9
3;1949;9;17;14;-0.4999999999999997;-0.8660254037844388;12.9;16.8
3;1949;9;17;21;-0.7071067811865477;0.7071067811865474;16.8;12.5
3;1949;9;18;7;0.9659258262890683;-0.25881904510252063;12.5;12.0
3;1949;9;18;14;-0.4999999999999997;-0.8660254037844388;12.0;17.1
3;1949;9;18;21;-0.7071067811865477;0.7071067811865474;17.1;13.0
3;1949;9;19;7;0.9659258262890683;-0.25881904510252063;13.0;12.3
3;1949;9;19;14;-0.4999999999999997;-0.8660254037844388;12.3;15.2
3;1949;9;19;21;-0.7071067811865477;0.7071067811865474;15.2;12.4
3;1949;9;20;7;0.9659258262890683;-0.25881904510252063;12.4;9.7
3;1949;9;20;14;-0.4999999999999997;-0.8660254037844388;9.7;15.8
3;1949;9;20;21;-0.7071067811865477;0.7071067811865474;15.8;12.4
3;1949;9;21;7;0.9659258262890683;-0.25881904510252063;12.4;11.3
3;1949;9;21;14;-0.4999999999999997;-0.8660254037844388;11.3;16.7
3;1949;9;21;21;-0.7071067811865477;0.7071067811865474;16.7;14.4
3;1949;9;22;7;0.9659258262890683;-0.25881904510252063;14.4;13.9
3;1949;9;22;14;-0.4999999999999997;-0.8660254037844388;13.9;21.1
3;1949;9;22;21;-0.7071067811865477;0.7071067811865474;21.1;16.4
3;1949;9;23;7;0.9659258262890683;-0.25881904510252063;16.4;11.9
3;1949;9;23;14;-0.4999999999999997;-0.8660254037844388;11.9;21.2
3;1949;9;23;21;-0.7071067811865477;0.7071067811865474;21.2;15.4
3;1949;9;24;7;0.9659258262890683;-0.25881904510252063;15.4;12.0
3;1949;9;24;14;-0.4999999999999997;-0.8660254037844388;12.0;20.6
3;1949;9;24;21;-0.7071067811865477;0.7071067811865474;20.6;15.7
3;1949;9;25;7;0.9659258262890683;-0.25881904510252063;15.7;10.5
3;1949;9;25;14;-0.4999999999999997;-0.8660254037844388;10.5;21.9
3;1949;9;25;21;-0.7071067811865477;0.7071067811865474;21.9;14.2
3;1949;9;26;7;0.9659258262890683;-0.25881904510252063;14.2;12.0
3;1949;9;26;14;-0.4999999999999997;-0.8660254037844388;12.0;20.6
3;1949;9;26;21;-0.7071067811865477;0.7071067811865474;20.6;16.3
3;1949;9;27;7;0.9659258262890683;-0.25881904510252063;16.3;12.9
3;1949;9;27;14;-0.4999999999999997;-0.8660254037844388;12.9;19.9
3;1949;9;27;21;-0.7071067811865477;0.7071067811865474;19.9;15.2
3;1949;9;28;7;0.9659258262890683;-0.25881904510252063;15.2;12.2
3;1949;9;28;14;-0.4999999999999997;-0.8660254037844388;12.2;19.3
3;1949;9;28;21;-0.7071067811865477;0.7071067811865474;19.3;14.7
3;1949;9;29;7;0.9659258262890683;-0.25881904510252063;14.7;10.2
3;1949;9;29;14;-0.4999999999999997;-0.8660254037844388;10.2;18.9
3;1949;9;29;21;-0.7071067811865477;0.7071067811865474;18.9;14.0
3;1949;9;30;7;0.9659258262890683;-0.25881904510252063;14.0;10.3
3;1949;9;30;14;-0.4999999999999997;-0.8660254037844388;10.3;19.0
3;1949;9;30;21;-0.7071067811865477;0.7071067811865474;19.0;14.7
3;1949;10;1;7;0.9659258262890683;-0.25881904510252063;14.7;11.1
3;1949;10;1;14;-0.4999999999999997;-0.8660254037844388;11.1;16.5
3;1949;10;1;21;-0.7071067811865477;0.7071067811865474;16.5;13.7
3;1949;10;2;7;0.9659258262890683;-0.25881904510252063;13.7;12.5
3;1949;10;2;14;-0.4999999999999997;-0.8660254037844388;12.5;15.1
3;1949;10;2;21;-0.7071067811865477;0.7071067811865474;15.1;12.4
3;1949;10;3;7;0.9659258262890683;-0.25881904510252063;12.4;7.4
3;1949;10;3;14;-0.4999999999999997;-0.8660254037844388;7.4;17.3
3;1949;10;3;21;-0.7071067811865477;0.7071067811865474;17.3;11.7
3;1949;10;4;7;0.9659258262890683;-0.25881904510252063;11.7;8.8
3;1949;10;4;14;-0.4999999999999997;-0.8660254037844388;8.8;16.4
3;1949;10;4;21;-0.7071067811865477;0.7071067811865474;16.4;10.3
3;1949;10;5;7;0.9659258262890683;-0.25881904510252063;10.3;9.0
3;1949;10;5;14;-0.4999999999999997;-0.8660254037844388;9.0;17.6
3;1949;10;5;21;-0.7071067811865477;0.7071067811865474;17.6;11.5
3;1949;10;6;7;0.9659258262890683;-0.25881904510252063;11.5;8.3
3;1949;10;6;14;-0.4999999999999997;-0.8660254037844388;8.3;16.4
3;1949;10;6;21;-0.7071067811865477;0.7071067811865474;16.4;12.3
3;1949;10;7;7;0.9659258262890683;-0.25881904510252063;12.3;10.1
3;1949;10;7;14;-0.4999999999999997;-0.8660254037844388;10.1;17.3
3;1949;10;7;21;-0.7071067811865477;0.7071067811865474;17.3;13.2
3;1949;10;8;7;0.9659258262890683;-0.25881904510252063;13.2;10.0
3;1949;10;8;14;-0.4999999999999997;-0.8660254037844388;10.0;15.3
3;1949;10;8;21;-0.7071067811865477;0.7071067811865474;15.3;9.6
3;1949;10;9;7;0.9659258262890683;-0.25881904510252063;9.6;7.6
3;1949;10;9;14;-0.4999999999999997;-0.8660254037844388;7.6;15.5
3;1949;10;9;21;-0.7071067811865477;0.7071067811865474;15.5;12.3
3;1949;10;10;7;0.9659258262890683;-0.25881904510252063;12.3;12.9
3;1949;10;10;14;-0.4999999999999997;-0.8660254037844388;12.9;15.4
3;1949;10;10;21;-0.7071067811865477;0.7071067811865474;15.4;13.0
3;1949;10;11;7;0.9659258262890683;-0.25881904510252063;13.0;10.7
3;1949;10;11;14;-0.4999999999999997;-0.8660254037844388;10.7;14.7
3;1949;10;11;21;-0.7071067811865477;0.7071067811865474;14.7;10.1
3;1949;10;12;7;0.9659258262890683;-0.25881904510252063;10.1;8.5
3;1949;10;12;14;-0.4999999999999997;-0.8660254037844388;8.5;17.8
3;1949;10;12;21;-0.7071067811865477;0.7071067811865474;17.8;11.3
3;1949;10;13;7;0.9659258262890683;-0.25881904510252063;11.3;10.6
3;1949;10;13;14;-0.4999999999999997;-0.8660254037844388;10.6;17.7
3;1949;10;13;21;-0.7071067811865477;0.7071067811865474;17.7;12.1
3;1949;10;14;7;0.9659258262890683;-0.25881904510252063;12.1;7.5
3;1949;10;14;14;-0.4999999999999997;-0.8660254037844388;7.5;16.0
3;1949;10;14;21;-0.7071067811865477;0.7071067811865474;16.0;10.4
3;1949;10;15;7;0.9659258262890683;-0.25881904510252063;10.4;7.9
3;1949;10;15;14;-0.4999999999999997;-0.8660254037844388;7.9;16.5
3;1949;10;15;21;-0.7071067811865477;0.7071067811865474;16.5;10.8
3;1949;10;16;7;0.9659258262890683;-0.25881904510252063;10.8;7.0
3;1949;10;16;14;-0.4999999999999997;-0.8660254037844388;7.0;16.8
3;1949;10;16;21;-0.7071067811865477;0.7071067811865474;16.8;10.6
3;1949;10;17;7;0.9659258262890683;-0.25881904510252063;10.6;7.9
3;1949;10;17;14;-0.4999999999999997;-0.8660254037844388;7.9;18.0
3;1949;10;17;21;-0.7071067811865477;0.7071067811865474;18.0;11.2
3;1949;10;18;7;0.9659258262890683;-0.25881904510252063;11.2;8.1
3;1949;10;18;14;-0.4999999999999997;-0.8660254037844388;8.1;12.1
3;1949;10;18;21;-0.7071067811865477;0.7071067811865474;12.1;7.8
3;1949;10;19;7;0.9659258262890683;-0.25881904510252063;7.8;7.1
3;1949;10;19;14;-0.4999999999999997;-0.8660254037844388;7.1;15.2
3;1949;10;19;21;-0.7071067811865477;0.7071067811865474;15.2;9.9
3;1949;10;20;7;0.9659258262890683;-0.25881904510252063;9.9;9.0
3;1949;10;20;14;-0.4999999999999997;-0.8660254037844388;9.0;17.1
3;1949;10;20;21;-0.7071067811865477;0.7071067811865474;17.1;10.0
3;1949;10;21;7;0.9659258262890683;-0.25881904510252063;10.0;6.6
3;1949;10;21;14;-0.4999999999999997;-0.8660254037844388;6.6;15.5
3;1949;10;21;21;-0.7071067811865477;0.7071067811865474;15.5;9.6
3;1949;10;22;7;0.9659258262890683;-0.25881904510252063;9.6;10.0
3;1949;10;22;14;-0.4999999999999997;-0.8660254037844388;10.0;10.1
3;1949;10;22;21;-0.7071067811865477;0.7071067811865474;10.1;6.6
3;1949;10;23;7;0.9659258262890683;-0.25881904510252063;6.6;4.8
3;1949;10;23;14;-0.4999999999999997;-0.8660254037844388;4.8;12.1
3;1949;10;23;21;-0.7071067811865477;0.7071067811865474;12.1;7.0
3;1949;10;24;7;0.9659258262890683;-0.25881904510252063;7.0;7.7
3;1949;10;24;14;-0.4999999999999997;-0.8660254037844388;7.7;16.1
3;1949;10;24;21;-0.7071067811865477;0.7071067811865474;16.1;12.0
3;1949;10;25;7;0.9659258262890683;-0.25881904510252063;12.0;11.8
3;1949;10;25;14;-0.4999999999999997;-0.8660254037844388;11.8;17.7
3;1949;10;25;21;-0.7071067811865477;0.7071067811865474;17.7;13.2
3;1949;10;26;7;0.9659258262890683;-0.25881904510252063;13.2;10.6
3;1949;10;26;14;-0.4999999999999997;-0.8660254037844388;10.6;20.5
3;1949;10;26;21;-0.7071067811865477;0.7071067811865474;20.5;12.0
3;1949;10;27;7;0.9659258262890683;-0.25881904510252063;12.0;8.0
3;1949;10;27;14;-0.4999999999999997;-0.8660254037844388;8.0;5.9
3;1949;10;27;21;-0.7071067811865477;0.7071067811865474;5.9;2.2
3;1949;10;28;7;0.9659258262890683;-0.25881904510252063;2.2;1.6
3;1949;10;28;14;-0.4999999999999997;-0.8660254037844388;1.6;4.4
3;1949;10;28;21;-0.7071067811865477;0.7071067811865474;4.4;2.9
3;1949;10;29;7;0.9659258262890683;-0.25881904510252063;2.9;1.6
3;1949;10;29;14;-0.4999999999999997;-0.8660254037844388;1.6;3.9
3;1949;10;29;21;-0.7071067811865477;0.7071067811865474;3.9;2.7
3;1949;10;30;7;0.9659258262890683;-0.25881904510252063;2.7;2.0
3;1949;10;30;14;-0.4999999999999997;-0.8660254037844388;2.0;5.0
3;1949;10;30;21;-0.7071067811865477;0.7071067811865474;5.0;2.5
3;1949;10;31;7;0.9659258262890683;-0.25881904510252063;2.5;1.8
3;1949;10;31;14;-0.4999999999999997;-0.8660254037844388;1.8;3.7
3;1949;10;31;21;-0.7071067811865477;0.7071067811865474;3.7;3.5
3;1949;11;1;7;0.9659258262890683;-0.25881904510252063;3.5;1.7
3;1949;11;1;14;-0.4999999999999997;-0.8660254037844388;1.7;2.3
3;1949;11;1;21;-0.7071067811865477;0.7071067811865474;2.3;2.0
3;1949;11;2;7;0.9659258262890683;-0.25881904510252063;2.0;0.7
3;1949;11;2;14;-0.4999999999999997;-0.8660254037844388;0.7;1.8
3;1949;11;2;21;-0.7071067811865477;0.7071067811865474;1.8;0.9
3;1949;11;3;7;0.9659258262890683;-0.25881904510252063;0.9;0.0
3;1949;11;3;14;-0.4999999999999997;-0.8660254037844388;0.0;1.5
3;1949;11;3;21;-0.7071067811865477;0.7071067811865474;1.5;0.1
3;1949;11;4;7;0.9659258262890683;-0.25881904510252063;0.1;-2.2
3;1949;11;4;14;-0.4999999999999997;-0.8660254037844388;-2.2;0.3
3;1949;11;4;21;-0.7071067811865477;0.7071067811865474;0.3;-0.2
3;1949;11;5;7;0.9659258262890683;-0.25881904510252063;-0.2;-0.9
3;1949;11;5;14;-0.4999999999999997;-0.8660254037844388;-0.9;0.7
3;1949;11;5;21;-0.7071067811865477;0.7071067811865474;0.7;-0.4
3;1949;11;6;7;0.9659258262890683;-0.25881904510252063;-0.4;0.0
3;1949;11;6;14;-0.4999999999999997;-0.8660254037844388;0.0;4.7
3;1949;11;6;21;-0.7071067811865477;0.7071067811865474;4.7;2.0
3;1949;11;7;7;0.9659258262890683;-0.25881904510252063;2.0;1.7
3;1949;11;7;14;-0.4999999999999997;-0.8660254037844388;1.7;4.4
3;1949;11;7;21;-0.7071067811865477;0.7071067811865474;4.4;1.2
3;1949;11;8;7;0.9659258262890683;-0.25881904510252063;1.2;0.3
3;1949;11;8;14;-0.4999999999999997;-0.8660254037844388;0.3;5.1
3;1949;11;8;21;-0.7071067811865477;0.7071067811865474;5.1;1.8
3;1949;11;9;7;0.9659258262890683;-0.25881904510252063;1.8;2.0
3;1949;11;9;14;-0.4999999999999997;-0.8660254037844388;2.0;2.9
3;1949;11;9;21;-0.7071067811865477;0.7071067811865474;2.9;-0.4
3;1949;11;10;7;0.9659258262890683;-0.25881904510252063;-0.4;4.1
3;1949;11;10;14;-0.4999999999999997;-0.8660254037844388;4.1;7.0
3;1949;11;10;21;-0.7071067811865477;0.7071067811865474;7.0;5.2
3;1949;11;11;7;0.9659258262890683;-0.25881904510252063;5.2;5.2
3;1949;11;11;14;-0.4999999999999997;-0.8660254037844388;5.2;7.7
3;1949;11;11;21;-0.7071067811865477;0.7071067811865474;7.7;7.0
3;1949;11;12;7;0.9659258262890683;-0.25881904510252063;7.0;7.9
3;1949;11;12;14;-0.4999999999999997;-0.8660254037844388;7.9;11.2
3;1949;11;12;21;-0.7071067811865477;0.7071067811865474;11.2;6.8
3;1949;11;13;7;0.9659258262890683;-0.25881904510252063;6.8;1.7
3;1949;11;13;14;-0.4999999999999997;-0.8660254037844388;1.7;7.2
3;1949;11;13;21;-0.7071067811865477;0.7071067811865474;7.2;5.4
3;1949;11;14;7;0.9659258262890683;-0.25881904510252063;5.4;4.1
3;1949;11;14;14;-0.4999999999999997;-0.8660254037844388;4.1;3.2
3;1949;11;14;21;-0.7071067811865477;0.7071067811865474;3.2;0.6
3;1949;11;15;7;0.9659258262890683;-0.25881904510252063;0.6;0.3
3;1949;11;15;14;-0.4999999999999997;-0.8660254037844388;0.3;1.0
3;1949;11;15;21;-0.7071067811865477;0.7071067811865474;1.0;0.8
3;1949;11;16;7;0.9659258262890683;-0.25881904510252063;0.8;1.0
3;1949;11;16;14;-0.4999999999999997;-0.8660254037844388;1.0;2.2
3;1949;11;16;21;-0.7071067811865477;0.7071067811865474;2.2;1.6
3;1949;11;17;7;0.9659258262890683;-0.25881904510252063;1.6;1.0
3;1949;11;17;14;-0.4999999999999997;-0.8660254037844388;1.0;1.9
3;1949;11;17;21;-0.7071067811865477;0.7071067811865474;1.9;0.0
3;1949;11;18;7;0.9659258262890683;-0.25881904510252063;0.0;-1.9
3;1949;11;18;14;-0.4999999999999997;-0.8660254037844388;-1.9;3.1
3;1949;11;18;21;-0.7071067811865477;0.7071067811865474;3.1;0.4
3;1949;11;19;7;0.9659258262890683;-0.25881904510252063;0.4;0.2
3;1949;11;19;14;-0.4999999999999997;-0.8660254037844388;0.2;6.3
3;1949;11;19;21;-0.7071067811865477;0.7071067811865474;6.3;5.3
3;1949;11;20;7;0.9659258262890683;-0.25881904510252063;5.3;3.9
3;1949;11;20;14;-0.4999999999999997;-0.8660254037844388;3.9;14.7
3;1949;11;20;21;-0.7071067811865477;0.7071067811865474;14.7;8.5
3;1949;11;21;7;0.9659258262890683;-0.25881904510252063;8.5;5.8
3;1949;11;21;14;-0.4999999999999997;-0.8660254037844388;5.8;10.0
3;1949;11;21;21;-0.7071067811865477;0.7071067811865474;10.0;4.0
3;1949;11;22;7;0.9659258262890683;-0.25881904510252063;4.0;2.7
3;1949;11;22;14;-0.4999999999999997;-0.8660254037844388;2.7;8.3
3;1949;11;22;21;-0.7071067811865477;0.7071067811865474;8.3;3.3
3;1949;11;23;7;0.9659258262890683;-0.25881904510252063;3.3;4.2
3;1949;11;23;14;-0.4999999999999997;-0.8660254037844388;4.2;5.5
3;1949;11;23;21;-0.7071067811865477;0.7071067811865474;5.5;4.2
3;1949;11;24;7;0.9659258262890683;-0.25881904510252063;4.2;1.2
3;1949;11;24;14;-0.4999999999999997;-0.8660254037844388;1.2;5.0
3;1949;11;24;21;-0.7071067811865477;0.7071067811865474;5.0;3.0
3;1949;11;25;7;0.9659258262890683;-0.25881904510252063;3.0;1.7
3;1949;11;25;14;-0.4999999999999997;-0.8660254037844388;1.7;6.9
3;1949;11;25;21;-0.7071067811865477;0.7071067811865474;6.9;3.2
3;1949;11;26;7;0.9659258262890683;-0.25881904510252063;3.2;2.1
3;1949;11;26;14;-0.4999999999999997;-0.8660254037844388;2.1;3.0
3;1949;11;26;21;-0.7071067811865477;0.7071067811865474;3.0;2.0
3;1949;11;27;7;0.9659258262890683;-0.25881904510252063;2.0;2.9
3;1949;11;27;14;-0.4999999999999997;-0.8660254037844388;2.9;6.8
3;1949;11;27;21;-0.7071067811865477;0.7071067811865474;6.8;4.6
3;1949;11;28;7;0.9659258262890683;-0.25881904510252063;4.6;2.8
3;1949;11;28;14;-0.4999999999999997;-0.8660254037844388;2.8;5.5
3;1949;11;28;21;-0.7071067811865477;0.7071067811865474;5.5;3.2
3;1949;11;29;7;0.9659258262890683;-0.25881904510252063;3.2;1.9
3;1949;11;29;14;-0.4999999999999997;-0.8660254037844388;1.9;2.3
3;1949;11;29;21;-0.7071067811865477;0.7071067811865474;2.3;1.6
3;1949;11;30;7;0.9659258262890683;-0.25881904510252063;1.6;0.0
3;1949;11;30;14;-0.4999999999999997;-0.8660254037844388;0.0;3.7
3;1949;11;30;21;-0.7071067811865477;0.7071067811865474;3.7;2.0
4;1949;12;1;7;0.9659258262890683;-0.25881904510252063;2.0;-1.0
4;1949;12;1;14;-0.4999999999999997;-0.8660254037844388;-1.0;4.2
4;1949;12;1;21;-0.7071067811865477;0.7071067811865474;4.2;0.0
4;1949;12;2;7;0.9659258262890683;-0.25881904510252063;0.0;2.2
4;1949;12;2;14;-0.4999999999999997;-0.8660254037844388;2.2;4.3
4;1949;12;2;21;-0.7071067811865477;0.7071067811865474;4.3;0.7
4;1949;12;3;7;0.9659258262890683;-0.25881904510252063;0.7;0.0
4;1949;12;3;14;-0.4999999999999997;-0.8660254037844388;0.0;3.1
4;1949;12;3;21;-0.7071067811865477;0.7071067811865474;3.1;1.9
4;1949;12;4;7;0.9659258262890683;-0.25881904510252063;1.9;8.4
4;1949;12;4;14;-0.4999999999999997;-0.8660254037844388;8.4;12.4
4;1949;12;4;21;-0.7071067811865477;0.7071067811865474;12.4;8.7
4;1949;12;5;7;0.9659258262890683;-0.25881904510252063;8.7;4.6
4;1949;12;5;14;-0.4999999999999997;-0.8660254037844388;4.6;8.3
4;1949;12;5;21;-0.7071067811865477;0.7071067811865474;8.3;7.5
4;1949;12;6;7;0.9659258262890683;-0.25881904510252063;7.5;1.0
4;1949;12;6;14;-0.4999999999999997;-0.8660254037844388;1.0;0.7
4;1949;12;6;21;-0.7071067811865477;0.7071067811865474;0.7;1.2
4;1949;12;7;7;0.9659258262890683;-0.25881904510252063;1.2;7.7
4;1949;12;7;14;-0.4999999999999997;-0.8660254037844388;7.7;10.0
4;1949;12;7;21;-0.7071067811865477;0.7071067811865474;10.0;5.3
4;1949;12;8;7;0.9659258262890683;-0.25881904510252063;5.3;2.9
4;1949;12;8;14;-0.4999999999999997;-0.8660254037844388;2.9;10.1
4;1949;12;8;21;-0.7071067811865477;0.7071067811865474;10.1;3.5
4;1949;12;9;7;0.9659258262890683;-0.25881904510252063;3.5;3.7
4;1949;12;9;14;-0.4999999999999997;-0.8660254037844388;3.7;6.3
4;1949;12;9;21;-0.7071067811865477;0.7071067811865474;6.3;0.7
4;1949;12;10;7;0.9659258262890683;-0.25881904510252063;0.7;0.7
4;1949;12;10;14;-0.4999999999999997;-0.8660254037844388;0.7;0.0
4;1949;12;10;21;-0.7071067811865477;0.7071067811865474;0.0;-1.8
4;1949;12;11;7;0.9659258262890683;-0.25881904510252063;-1.8;-2.0
4;1949;12;11;14;-0.4999999999999997;-0.8660254037844388;-2.0;-1.1
4;1949;12;11;21;-0.7071067811865477;0.7071067811865474;-1.1;-4.2
4;1949;12;12;7;0.9659258262890683;-0.25881904510252063;-4.2;-6.8
4;1949;12;12;14;-0.4999999999999997;-0.8660254037844388;-6.8;-1.5
4;1949;12;12;21;-0.7071067811865477;0.7071067811865474;-1.5;-1.8
4;1949;12;13;7;0.9659258262890683;-0.25881904510252063;-1.8;-1.4
4;1949;12;13;14;-0.4999999999999997;-0.8660254037844388;-1.4;-1.0
4;1949;12;13;21;-0.7071067811865477;0.7071067811865474;-1.0;-5.6
4;1949;12;14;7;0.9659258262890683;-0.25881904510252063;-5.6;-9.1
4;1949;12;14;14;-0.4999999999999997;-0.8660254037844388;-9.1;-5.7
4;1949;12;14;21;-0.7071067811865477;0.7071067811865474;-5.7;-3.2
4;1949;12;15;7;0.9659258262890683;-0.25881904510252063;-3.2;1.6
4;1949;12;15;14;-0.4999999999999997;-0.8660254037844388;1.6;5.3
4;1949;12;15;21;-0.7071067811865477;0.7071067811865474;5.3;-0.2
4;1949;12;16;7;0.9659258262890683;-0.25881904510252063;-0.2;-0.2
4;1949;12;16;14;-0.4999999999999997;-0.8660254037844388;-0.2;1.5
4;1949;12;16;21;-0.7071067811865477;0.7071067811865474;1.5;0.7
4;1949;12;17;7;0.9659258262890683;-0.25881904510252063;0.7;1.3
4;1949;12;17;14;-0.4999999999999997;-0.8660254037844388;1.3;4.2
4;1949;12;17;21;-0.7071067811865477;0.7071067811865474;4.2;0.9
4;1949;12;18;7;0.9659258262890683;-0.25881904510252063;0.9;0.0
4;1949;12;18;14;-0.4999999999999997;-0.8660254037844388;0.0;1.4
4;1949;12;18;21;-0.7071067811865477;0.7071067811865474;1.4;0.8
4;1949;12;19;7;0.9659258262890683;-0.25881904510252063;0.8;1.0
4;1949;12;19;14;-0.4999999999999997;-0.8660254037844388;1.0;5.9
4;1949;12;19;21;-0.7071067811865477;0.7071067811865474;5.9;4.7
4;1949;12;20;7;0.9659258262890683;-0.25881904510252063;4.7;2.8
4;1949;12;20;14;-0.4999999999999997;-0.8660254037844388;2.8;7.4
4;1949;12;20;21;-0.7071067811865477;0.7071067811865474;7.4;2.9
4;1949;12;21;7;0.9659258262890683;-0.25881904510252063;2.9;3.3
4;1949;12;21;14;-0.4999999999999997;-0.8660254037844388;3.3;6.7
4;1949;12;21;21;-0.7071067811865477;0.7071067811865474;6.7;4.8
4;1949;12;22;7;0.9659258262890683;-0.25881904510252063;4.8;3.0
4;1949;12;22;14;-0.4999999999999997;-0.8660254037844388;3.0;5.8
4;1949;12;22;21;-0.7071067811865477;0.7071067811865474;5.8;4.2
4;1949;12;23;7;0.9659258262890683;-0.25881904510252063;4.2;4.0
4;1949;12;23;14;-0.4999999999999997;-0.8660254037844388;4.0;3.5
4;1949;12;23;21;-0.7071067811865477;0.7071067811865474;3.5;1.7
4;1949;12;24;7;0.9659258262890683;-0.25881904510252063;1.7;0.6
4;1949;12;24;14;-0.4999999999999997;-0.8660254037844388;0.6;1.7
4;1949;12;24;21;-0.7071067811865477;0.7071067811865474;1.7;-1.3
4;1949;12;25;7;0.9659258262890683;-0.25881904510252063;-1.3;-3.3
4;1949;12;25;14;-0.4999999999999997;-0.8660254037844388;-3.3;5.4
4;1949;12;25;21;-0.7071067811865477;0.7071067811865474;5.4;0.8
4;1949;12;26;7;0.9659258262890683;-0.25881904510252063;0.8;-1.4
4;1949;12;26;14;-0.4999999999999997;-0.8660254037844388;-1.4;6.0
4;1949;12;26;21;-0.7071067811865477;0.7071067811865474;6.0;6.0
4;1949;12;27;7;0.9659258262890683;-0.25881904510252063;6.0;5.9
4;1949;12;27;14;-0.4999999999999997;-0.8660254037844388;5.9;6.9
4;1949;12;27;21;-0.7071067811865477;0.7071067811865474;6.9;6.2
4;1949;12;28;7;0.9659258262890683;-0.25881904510252063;6.2;4.7
4;1949;12;28;14;-0.4999999999999997;-0.8660254037844388;4.7;6.2
4;1949;12;28;21;-0.7071067811865477;0.7071067811865474;6.2;1.8
4;1949;12;29;7;0.9659258262890683;-0.25881904510252063;1.8;-1.0
4;1949;12;29;14;-0.4999999999999997;-0.8660254037844388;-1.0;3.3
4;1949;12;29;21;-0.7071067811865477;0.7071067811865474;3.3;0.4
4;1949;12;30;7;0.9659258262890683;-0.25881904510252063;0.4;-0.8
4;1949;12;30;14;-0.4999999999999997;-0.8660254037844388;-0.8;0.7
4;1949;12;30;21;-0.7071067811865477;0.7071067811865474;0.7;1.0
4;1949;12;31;7;0.9659258262890683;-0.25881904510252063;1.0;-0.2
4;1949;12;31;14;-0.4999999999999997;-0.8660254037844388;-0.2;0.6
4;1949;12;31;21;-0.7071067811865477;0.7071067811865474;0.6;-1.0
4;1950;1;1;7;0.9659258262890683;-0.25881904510252063;-1.0;-4.5
4;1950;1;1;14;-0.4999999999999997;-0.8660254037844388;-4.5;-0.9
4;1950;1;1;21;-0.7071067811865477;0.7071067811865474;-0.9;-5.4
4;1950;1;2;7;0.9659258262890683;-0.25881904510252063;-5.4;-6.0
4;1950;1;2;14;-0.4999999999999997;-0.8660254037844388;-6.0;3.3
4;1950;1;2;21;-0.7071067811865477;0.7071067811865474;3.3;6.8
4;1950;1;3;7;0.9659258262890683;-0.25881904510252063;6.8;0.6
4;1950;1;3;14;-0.4999999999999997;-0.8660254037844388;0.6;1.4
4;1950;1;3;21;-0.7071067811865477;0.7071067811865474;1.4;1.0
4;1950;1;4;7;0.9659258262890683;-0.25881904510252063;1.0;0.3
4;1950;1;4;14;-0.4999999999999997;-0.8660254037844388;0.3;1.0
4;1950;1;4;21;-0.7071067811865477;0.7071067811865474;1.0;0.6
4;1950;1;5;7;0.9659258262890683;-0.25881904510252063;0.6;1.0
4;1950;1;5;14;-0.4999999999999997;-0.8660254037844388;1.0;2.5
4;1950;1;5;21;-0.7071067811865477;0.7071067811865474;2.5;3.3
4;1950;1;6;7;0.9659258262890683;-0.25881904510252063;3.3;2.5
4;1950;1;6;14;-0.4999999999999997;-0.8660254037844388;2.5;3.2
4;1950;1;6;21;-0.7071067811865477;0.7071067811865474;3.2;2.1
4;1950;1;7;7;0.9659258262890683;-0.25881904510252063;2.1;0.0
4;1950;1;7;14;-0.4999999999999997;-0.8660254037844388;0.0;3.7
4;1950;1;7;21;-0.7071067811865477;0.7071067811865474;3.7;-0.4
4;1950;1;8;7;0.9659258262890683;-0.25881904510252063;-0.4;-3.1
