MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;range;wind_dir;wind_str;prec
1946012614;4;1946;1;26;14;-0.4999999999999997;-0.8660254037844388;-9.7;-999.0;-3.2;-999.0;0;0;5.0;0.0;0.0;0.0
1946012621;4;1946;1;26;21;-0.7071067811865477;0.7071067811865474;-3.2;-999.0;-8.9;-999.0;0;0;0.0;0.0;0.0;0.0
1946012707;4;1946;1;27;7;0.9659258262890683;-0.25881904510252063;-8.9;-999.0;-9.7;-999.0;4;8;1.0;24.0;1.0;0.0
1946012714;4;1946;1;27;14;-0.4999999999999997;-0.8660254037844388;-9.7;-999.0;-2.6;-999.0;1;2;6.0;0.0;0.0;0.0
1946012721;4;1946;1;27;21;-0.7071067811865477;0.7071067811865474;-2.6;-999.0;-7.3;-999.0;0;0;0.0;0.0;0.0;0.0
1946012807;4;1946;1;28;7;0.9659258262890683;-0.25881904510252063;-7.3;-999.0;-8.8;-999.0;4;8;2.0;0.0;0.0;1.1
1946012814;4;1946;1;28;14;-0.4999999999999997;-0.8660254037844388;-8.8;-999.0;-4.4;-999.0;4;8;3.0;16.0;2.0;1.1
1946012821;4;1946;1;28;21;-0.7071067811865477;0.7071067811865474;-4.4;-999.0;-2.0;-999.0;4;8;0.0;0.0;0.0;1.1
1946012907;4;1946;1;29;7;0.9659258262890683;-0.25881904510252063;-2.0;-999.0;-2.0;-999.0;4;8;1.0;0.0;0.0;16.1
1946012914;4;1946;1;29;14;-0.4999999999999997;-0.8660254037844388;-2.0;-999.0;1.1;-999.0;4;8;5.0;24.0;2.0;16.1
1946012921;4;1946;1;29;21;-0.7071067811865477;0.7071067811865474;1.1;-999.0;3.5;-999.0;4;8;0.0;28.0;2.0;16.1
1946013007;4;1946;1;30;7;0.9659258262890683;-0.25881904510252063;3.5;-999.0;-3.9;-999.0;4;8;3.0;24.0;2.0;9.3
1946013014;4;1946;1;30;14;-0.4999999999999997;-0.8660254037844388;-3.9;-999.0;6.1;-999.0;4;8;7.0;28.0;4.0;9.3
1946013021;4;1946;1;30;21;-0.7071067811865477;0.7071067811865474;6.1;-999.0;1.7;-999.0;4;8;0.0;28.0;6.0;9.3
1946013107;4;1946;1;31;7;0.9659258262890683;-0.25881904510252063;1.7;-999.0;1.0;-999.0;3;7;4.0;28.0;4.0;0.1
1946013114;4;1946;1;31;14;-0.4999999999999997;-0.8660254037844388;1.0;-999.0;0.0;-999.0;4;8;5.0;28.0;4.0;0.1
1946013121;4;1946;1;31;21;-0.7071067811865477;0.7071067811865474;0.0;-999.0;0.0;-999.0;4;8;0.0;24.0;3.0;0.1
1946020107;4;1946;2;1;7;0.9659258262890683;-0.25881904510252063;0.0;-999.0;0.0;-999.0;1;2;7.0;20.0;4.0;0.0
1946020114;4;1946;2;1;14;-0.4999999999999997;-0.8660254037844388;0.0;-999.0;7.7;-999.0;2;4;8.0;20.0;4.0;0.0
1946020121;4;1946;2;1;21;-0.7071067811865477;0.7071067811865474;7.7;-999.0;7.1;-999.0;0;0;-999.0;24.0;2.0;0.0
1946020207;4;1946;2;2;7;0.9659258262890683;-0.25881904510252063;7.1;-999.0;0.3;-999.0;1;2;7.0;0.0;0.0;0.0
1946020214;4;1946;2;2;14;-0.4999999999999997;-0.8660254037844388;0.3;-999.0;9.0;-999.0;2;6;8.0;20.0;2.0;0.0
1946020221;4;1946;2;2;21;-0.7071067811865477;0.7071067811865474;9.0;-999.0;5.5;-999.0;0;0;-999.0;24.0;4.0;0.0
1946020307;4;1946;2;3;7;0.9659258262890683;-0.25881904510252063;5.5;-999.0;0.5;-999.0;1;2;8.0;20.0;2.0;0.8
1946020314;4;1946;2;3;14;-0.4999999999999997;-0.8660254037844388;0.5;-999.0;9.2;-999.0;1;2;8.0;24.0;2.0;0.8
1946020321;4;1946;2;3;21;-0.7071067811865477;0.7071067811865474;9.2;-999.0;2.7;-999.0;4;8;-999.0;0.0;0.0;0.8
1946020407;4;1946;2;4;7;0.9659258262890683;-0.25881904510252063;2.7;-999.0;9.3;-999.0;3;7;5.0;24.0;2.0;3.3
1946020414;4;1946;2;4;14;-0.4999999999999997;-0.8660254037844388;9.3;-999.0;10.3;-999.0;2;6;8.0;20.0;1.0;3.3
1946020421;4;1946;2;4;21;-0.7071067811865477;0.7071067811865474;10.3;-999.0;11.0;-999.0;4;8;-999.0;24.0;3.0;3.3
1946020507;4;1946;2;5;7;0.9659258262890683;-0.25881904510252063;11.0;-999.0;4.2;-999.0;3;7;5.0;24.0;7.0;8.1
1946020514;4;1946;2;5;14;-0.4999999999999997;-0.8660254037844388;4.2;-999.0;7.0;-999.0;2;5;8.0;28.0;6.0;8.1
1946020521;4;1946;2;5;21;-0.7071067811865477;0.7071067811865474;7.0;-999.0;5.1;-999.0;4;8;-999.0;24.0;5.0;8.1
1946020607;4;1946;2;6;7;0.9659258262890683;-0.25881904510252063;5.1;-999.0;4.1;-999.0;4;8;5.0;28.0;4.0;10.5
1946020614;4;1946;2;6;14;-0.4999999999999997;-0.8660254037844388;4.1;-999.0;6.9;-999.0;2;6;8.0;24.0;4.0;10.5
1946020621;4;1946;2;6;21;-0.7071067811865477;0.7071067811865474;6.9;-999.0;3.1;-999.0;4;8;-999.0;24.0;1.0;10.5
1946020707;4;1946;2;7;7;0.9659258262890683;-0.25881904510252063;3.1;-999.0;4.3;-999.0;4;8;5.0;24.0;4.0;10.6
1946020714;4;1946;2;7;14;-0.4999999999999997;-0.8660254037844388;4.3;-999.0;6.2;-999.0;4;8;6.0;28.0;5.0;10.6
1946020721;4;1946;2;7;21;-0.7071067811865477;0.7071067811865474;6.2;-999.0;6.2;-999.0;4;8;-999.0;24.0;4.0;10.6
1946020807;4;1946;2;8;7;0.9659258262890683;-0.25881904510252063;6.2;-999.0;9.0;-999.0;3;7;5.0;24.0;4.0;0.0
1946020814;4;1946;2;8;14;-0.4999999999999997;-0.8660254037844388;9.0;-999.0;11.8;-999.0;2;6;8.0;28.0;6.0;0.0
1946020821;4;1946;2;8;21;-0.7071067811865477;0.7071067811865474;11.8;-999.0;8.9;-999.0;1;3;-999.0;24.0;5.0;0.0
1946020907;4;1946;2;9;7;0.9659258262890683;-0.25881904510252063;8.9;-999.0;6.5;-999.0;3;7;5.0;24.0;4.0;8.6
1946020914;4;1946;2;9;14;-0.4999999999999997;-0.8660254037844388;6.5;-999.0;2.9;-999.0;4;8;7.0;28.0;7.0;8.6
1946020921;4;1946;2;9;21;-0.7071067811865477;0.7071067811865474;2.9;-999.0;1.0;-999.0;4;8;-999.0;24.0;4.0;8.6
1946021007;4;1946;2;10;7;0.9659258262890683;-0.25881904510252063;1.0;-999.0;-0.8;-999.0;4;8;5.0;28.0;5.0;2.0
1946021014;4;1946;2;10;14;-0.4999999999999997;-0.8660254037844388;-0.8;-999.0;1.3;-999.0;2;4;7.0;24.0;3.0;2.0
1946021021;4;1946;2;10;21;-0.7071067811865477;0.7071067811865474;1.3;-999.0;0.7;-999.0;1;2;-999.0;24.0;1.0;2.0
1946021107;4;1946;2;11;7;0.9659258262890683;-0.25881904510252063;0.7;-999.0;2.0;-999.0;4;8;6.0;28.0;4.0;1.5
1946021114;4;1946;2;11;14;-0.4999999999999997;-0.8660254037844388;2.0;-999.0;4.3;-999.0;3;7;7.0;28.0;5.0;1.5
1946021121;4;1946;2;11;21;-0.7071067811865477;0.7071067811865474;4.3;-999.0;3.4;-999.0;3;7;-999.0;28.0;4.0;1.5
1946021207;4;1946;2;12;7;0.9659258262890683;-0.25881904510252063;3.4;-999.0;3.1;-999.0;4;8;5.0;24.0;4.0;13.5
1946021214;4;1946;2;12;14;-0.4999999999999997;-0.8660254037844388;3.1;-999.0;0.0;-999.0;4;8;1.0;32.0;4.0;13.5
1946021221;4;1946;2;12;21;-0.7071067811865477;0.7071067811865474;0.0;-999.0;-0.4;-999.0;2;6;-999.0;24.0;4.0;13.5
1946021307;4;1946;2;13;7;0.9659258262890683;-0.25881904510252063;-0.4;-999.0;-3.0;-999.0;2;4;6.0;24.0;3.0;0.4
1946021314;4;1946;2;13;14;-0.4999999999999997;-0.8660254037844388;-3.0;-999.0;-0.9;-999.0;2;5;7.0;24.0;2.0;0.4
1946021321;4;1946;2;13;21;-0.7071067811865477;0.7071067811865474;-0.9;-999.0;-2.0;-999.0;2;6;-999.0;28.0;1.0;0.4
1946021407;4;1946;2;14;7;0.9659258262890683;-0.25881904510252063;-2.0;-999.0;-2.8;-999.0;2;6;6.0;28.0;1.0;2.6
1946021414;4;1946;2;14;14;-0.4999999999999997;-0.8660254037844388;-2.8;-999.0;0.0;-999.0;3;7;7.0;28.0;1.0;2.6
1946021421;4;1946;2;14;21;-0.7071067811865477;0.7071067811865474;0.0;-999.0;-1.9;-999.0;4;8;-999.0;24.0;2.0;2.6
1946021507;4;1946;2;15;7;0.9659258262890683;-0.25881904510252063;-1.9;-999.0;-1.8;-999.0;4;8;2.0;28.0;4.0;1.8
1946021514;4;1946;2;15;14;-0.4999999999999997;-0.8660254037844388;-1.8;-999.0;1.9;-999.0;4;8;7.0;28.0;4.0;1.8
1946021521;4;1946;2;15;21;-0.7071067811865477;0.7071067811865474;1.9;-999.0;1.3;-999.0;4;8;-999.0;24.0;2.0;1.8
1946021607;4;1946;2;16;7;0.9659258262890683;-0.25881904510252063;1.3;-999.0;1.3;-999.0;4;8;5.0;24.0;2.0;3.4
1946021614;4;1946;2;16;14;-0.4999999999999997;-0.8660254037844388;1.3;-999.0;4.3;-999.0;2;6;7.0;24.0;1.0;3.4
1946021621;4;1946;2;16;21;-0.7071067811865477;0.7071067811865474;4.3;-999.0;2.9;-999.0;3;7;-999.0;28.0;3.0;3.4
1946021707;4;1946;2;17;7;0.9659258262890683;-0.25881904510252063;2.9;-999.0;2.0;-999.0;4;8;4.0;28.0;6.0;8.7
1946021714;4;1946;2;17;14;-0.4999999999999997;-0.8660254037844388;2.0;-999.0;1.9;-999.0;4;8;6.0;24.0;5.0;8.7
1946021721;4;1946;2;17;21;-0.7071067811865477;0.7071067811865474;1.9;-999.0;0.8;-999.0;4;8;-999.0;24.0;5.0;8.7
1946021807;4;1946;2;18;7;0.9659258262890683;-0.25881904510252063;0.8;-999.0;0.9;-999.0;4;8;4.0;24.0;6.0;7.0
1946021814;4;1946;2;18;14;-0.4999999999999997;-0.8660254037844388;0.9;-999.0;4.1;-999.0;4;8;6.0;24.0;7.0;7.0
1946021821;4;1946;2;18;21;-0.7071067811865477;0.7071067811865474;4.1;-999.0;3.2;-999.0;4;8;-999.0;24.0;6.0;7.0
1946021907;4;1946;2;19;7;0.9659258262890683;-0.25881904510252063;3.2;-999.0;3.0;-999.0;4;8;5.0;24.0;3.0;3.9
1946021914;4;1946;2;19;14;-0.4999999999999997;-0.8660254037844388;3.0;-999.0;4.1;-999.0;4;8;6.0;24.0;4.0;3.9
1946021921;4;1946;2;19;21;-0.7071067811865477;0.7071067811865474;4.1;-999.0;4.0;-999.0;4;8;-999.0;24.0;5.0;3.9
1946022007;4;1946;2;20;7;0.9659258262890683;-0.25881904510252063;4.0;-999.0;5.8;-999.0;3;7;7.0;28.0;7.0;9.3
1946022014;4;1946;2;20;14;-0.4999999999999997;-0.8660254037844388;5.8;-999.0;0.0;-999.0;4;8;2.0;24.0;6.0;9.3
