MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;range;wind_dir;wind_str;prec
1992070921;2;1992;7;9;21;-0.7071067811865477;0.7071067811865474;22.0;61.0;20.2;69.0;2;5;6.0;0.0;0.0;0.0
1992071007;2;1992;7;10;7;0.9659258262890683;-0.25881904510252063;20.2;69.0;21.0;64.0;2;4;6.0;20.0;1.0;0.0
1992071014;2;1992;7;10;14;-0.4999999999999997;-0.8660254037844388;21.0;64.0;24.1;54.0;2;6;7.0;28.0;2.0;0.0
1992071021;2;1992;7;10;21;-0.7071067811865477;0.7071067811865474;24.1;54.0;18.5;74.0;1;2;6.0;0.0;0.0;0.0
1992071107;2;1992;7;11;7;0.9659258262890683;-0.25881904510252063;18.5;74.0;17.6;89.0;4;8;6.0;20.0;1.0;12.3
1992071114;2;1992;7;11;14;-0.4999999999999997;-0.8660254037844388;17.6;89.0;18.7;77.0;3;7;6.0;20.0;2.0;12.3
1992071121;2;1992;7;11;21;-0.7071067811865477;0.7071067811865474;18.7;77.0;16.4;94.0;4;8;6.0;0.0;0.0;12.3
1992071207;2;1992;7;12;7;0.9659258262890683;-0.25881904510252063;16.4;94.0;17.3;83.0;2;4;6.0;4.0;1.0;10.7
1992071214;2;1992;7;12;14;-0.4999999999999997;-0.8660254037844388;17.3;83.0;19.6;71.0;2;6;6.0;20.0;2.0;10.7
1992071221;2;1992;7;12;21;-0.7071067811865477;0.7071067811865474;19.6;71.0;15.0;92.0;2;5;6.0;20.0;2.0;10.7
1992071307;2;1992;7;13;7;0.9659258262890683;-0.25881904510252063;15.0;92.0;16.9;91.0;2;4;6.0;28.0;1.0;9.1
1992071314;2;1992;7;13;14;-0.4999999999999997;-0.8660254037844388;16.9;91.0;21.8;48.0;2;6;6.0;20.0;1.0;9.1
1992071321;2;1992;7;13;21;-0.7071067811865477;0.7071067811865474;21.8;48.0;16.1;81.0;3;7;6.0;20.0;4.0;9.1
1992071407;2;1992;7;14;7;0.9659258262890683;-0.25881904510252063;16.1;81.0;16.0;93.0;4;8;6.0;28.0;2.0;2.5
1992071414;2;1992;7;14;14;-0.4999999999999997;-0.8660254037844388;16.0;93.0;18.0;58.0;2;6;6.0;20.0;2.0;2.5
1992071421;2;1992;7;14;21;-0.7071067811865477;0.7071067811865474;18.0;58.0;14.4;82.0;1;1;6.0;20.0;2.0;2.5
1992071507;2;1992;7;15;7;0.9659258262890683;-0.25881904510252063;14.4;82.0;16.9;66.0;1;2;6.0;20.0;2.0;0.0
1992071514;2;1992;7;15;14;-0.4999999999999997;-0.8660254037844388;16.9;66.0;18.9;51.0;2;4;7.0;20.0;2.0;0.0
1992071521;2;1992;7;15;21;-0.7071067811865477;0.7071067811865474;18.9;51.0;13.2;70.0;1;1;6.0;0.0;0.0;0.0
1992071607;2;1992;7;16;7;0.9659258262890683;-0.25881904510252063;13.2;70.0;14.4;76.0;4;8;6.0;20.0;1.0;0.6
1992071614;2;1992;7;16;14;-0.4999999999999997;-0.8660254037844388;14.4;76.0;19.4;62.0;1;3;7.0;28.0;2.0;0.6
1992071621;2;1992;7;16;21;-0.7071067811865477;0.7071067811865474;19.4;62.0;16.5;85.0;1;1;6.0;0.0;0.0;0.6
1992071707;2;1992;7;17;7;0.9659258262890683;-0.25881904510252063;16.5;85.0;18.0;82.0;1;2;6.0;4.0;1.0;5.0
1992071714;2;1992;7;17;14;-0.4999999999999997;-0.8660254037844388;18.0;82.0;22.6;70.0;4;8;7.0;28.0;2.0;5.0
1992071721;2;1992;7;17;21;-0.7071067811865477;0.7071067811865474;22.6;70.0;18.2;92.0;4;8;6.0;20.0;2.0;5.0
1992071807;2;1992;7;18;7;0.9659258262890683;-0.25881904510252063;18.2;92.0;18.4;84.0;2;4;6.0;20.0;2.0;0.6
1992071814;2;1992;7;18;14;-0.4999999999999997;-0.8660254037844388;18.4;84.0;22.3;54.0;1;3;7.0;28.0;3.0;0.6
1992071821;2;1992;7;18;21;-0.7071067811865477;0.7071067811865474;22.3;54.0;16.2;82.0;0;0;6.0;20.0;2.0;0.6
1992071907;2;1992;7;19;7;0.9659258262890683;-0.25881904510252063;16.2;82.0;16.7;86.0;4;8;6.0;12.0;2.0;0.0
1992071914;2;1992;7;19;14;-0.4999999999999997;-0.8660254037844388;16.7;86.0;26.4;41.0;1;2;7.0;20.0;3.0;0.0
1992071921;2;1992;7;19;21;-0.7071067811865477;0.7071067811865474;26.4;41.0;20.5;70.0;1;2;6.0;20.0;1.0;0.0
1992072007;2;1992;7;20;7;0.9659258262890683;-0.25881904510252063;20.5;70.0;18.1;87.0;4;8;6.0;28.0;1.0;0.0
1992072014;2;1992;7;20;14;-0.4999999999999997;-0.8660254037844388;18.1;87.0;25.2;76.0;1;2;7.0;4.0;1.0;0.0
1992072021;2;1992;7;20;21;-0.7071067811865477;0.7071067811865474;25.2;76.0;20.4;86.0;0;0;6.0;0.0;0.0;0.0
1992072107;2;1992;7;21;7;0.9659258262890683;-0.25881904510252063;20.4;86.0;22.0;76.0;1;2;6.0;12.0;2.0;10.0
1992072114;2;1992;7;21;14;-0.4999999999999997;-0.8660254037844388;22.0;76.0;34.2;42.0;1;2;7.0;12.0;2.0;10.0
1992072121;2;1992;7;21;21;-0.7071067811865477;0.7071067811865474;34.2;42.0;18.8;94.0;2;5;6.0;0.0;0.0;10.0
1992072207;2;1992;7;22;7;0.9659258262890683;-0.25881904510252063;18.8;94.0;17.6;83.0;1;2;6.0;20.0;2.0;0.0
1992072214;2;1992;7;22;14;-0.4999999999999997;-0.8660254037844388;17.6;83.0;23.1;43.0;1;2;7.0;20.0;3.0;0.0
1992072221;2;1992;7;22;21;-0.7071067811865477;0.7071067811865474;23.1;43.0;17.1;68.0;1;2;6.0;0.0;0.0;0.0
1992072307;2;1992;7;23;7;0.9659258262890683;-0.25881904510252063;17.1;68.0;18.2;71.0;1;3;6.0;28.0;2.0;0.0
1992072314;2;1992;7;23;14;-0.4999999999999997;-0.8660254037844388;18.2;71.0;21.0;52.0;1;2;7.0;4.0;1.0;0.0
1992072321;2;1992;7;23;21;-0.7071067811865477;0.7071067811865474;21.0;52.0;17.6;73.0;0;0;6.0;0.0;0.0;0.0
1992072407;2;1992;7;24;7;0.9659258262890683;-0.25881904510252063;17.6;73.0;20.1;54.0;1;3;6.0;12.0;2.0;0.0
1992072414;2;1992;7;24;14;-0.4999999999999997;-0.8660254037844388;20.1;54.0;25.6;41.0;1;1;7.0;12.0;3.0;0.0
1992072421;2;1992;7;24;21;-0.7071067811865477;0.7071067811865474;25.6;41.0;20.4;70.0;1;2;6.0;12.0;3.0;0.0
1992072507;2;1992;7;25;7;0.9659258262890683;-0.25881904510252063;20.4;70.0;21.0;69.0;1;3;6.0;20.0;1.0;0.0
1992072514;2;1992;7;25;14;-0.4999999999999997;-0.8660254037844388;21.0;69.0;25.4;50.0;1;3;6.0;28.0;2.0;0.0
1992072521;2;1992;7;25;21;-0.7071067811865477;0.7071067811865474;25.4;50.0;20.8;75.0;2;4;6.0;0.0;0.0;0.0
1992072607;2;1992;7;26;7;0.9659258262890683;-0.25881904510252063;20.8;75.0;19.6;71.0;1;1;6.0;28.0;1.0;0.0
1992072614;2;1992;7;26;14;-0.4999999999999997;-0.8660254037844388;19.6;71.0;23.5;49.0;2;6;6.0;28.0;2.0;0.0
1992072621;2;1992;7;26;21;-0.7071067811865477;0.7071067811865474;23.5;49.0;18.6;62.0;1;2;6.0;0.0;0.0;0.0
1992072707;2;1992;7;27;7;0.9659258262890683;-0.25881904510252063;18.6;62.0;17.8;77.0;2;6;6.0;0.0;0.0;8.9
1992072714;2;1992;7;27;14;-0.4999999999999997;-0.8660254037844388;17.8;77.0;19.0;77.0;4;8;6.0;20.0;2.0;8.9
1992072721;2;1992;7;27;21;-0.7071067811865477;0.7071067811865474;19.0;77.0;14.1;71.0;0;0;6.0;28.0;3.0;8.9
1992072807;2;1992;7;28;7;0.9659258262890683;-0.25881904510252063;14.1;71.0;16.8;75.0;1;3;6.0;28.0;3.0;0.5
1992072814;2;1992;7;28;14;-0.4999999999999997;-0.8660254037844388;16.8;75.0;18.0;63.0;4;8;6.0;28.0;3.0;0.5
1992072821;2;1992;7;28;21;-0.7071067811865477;0.7071067811865474;18.0;63.0;14.8;74.0;1;1;6.0;20.0;3.0;0.5
1992072907;2;1992;7;29;7;0.9659258262890683;-0.25881904510252063;14.8;74.0;16.7;81.0;1;1;6.0;16.0;1.0;0.0
1992072914;2;1992;7;29;14;-0.4999999999999997;-0.8660254037844388;16.7;81.0;19.8;70.0;1;2;6.0;4.0;2.0;0.0
1992072921;2;1992;7;29;21;-0.7071067811865477;0.7071067811865474;19.8;70.0;16.6;79.0;1;1;6.0;12.0;2.0;0.0
1992073007;2;1992;7;30;7;0.9659258262890683;-0.25881904510252063;16.6;79.0;20.6;62.0;2;4;6.0;12.0;1.0;0.0
1992073014;2;1992;7;30;14;-0.4999999999999997;-0.8660254037844388;20.6;62.0;21.5;71.0;2;6;7.0;12.0;1.0;0.0
1992073021;2;1992;7;30;21;-0.7071067811865477;0.7071067811865474;21.5;71.0;16.6;81.0;0;0;6.0;0.0;0.0;0.0
1992073107;2;1992;7;31;7;0.9659258262890683;-0.25881904510252063;16.6;81.0;18.6;74.0;1;3;6.0;20.0;2.0;0.0
1992073114;2;1992;7;31;14;-0.4999999999999997;-0.8660254037844388;18.6;74.0;19.6;57.0;1;2;7.0;20.0;2.0;0.0
1992073121;2;1992;7;31;21;-0.7071067811865477;0.7071067811865474;19.6;57.0;14.6;81.0;0;0;6.0;0.0;0.0;0.0
1992080107;2;1992;8;1;7;0.9659258262890683;-0.25881904510252063;14.6;81.0;17.3;68.0;0;0;6.0;4.0;2.0;2.8
1992080114;2;1992;8;1;14;-0.4999999999999997;-0.8660254037844388;17.3;68.0;22.0;53.0;1;1;7.0;4.0;3.0;2.8
1992080121;2;1992;8;1;21;-0.7071067811865477;0.7071067811865474;22.0;53.0;19.1;82.0;2;6;6.0;0.0;0.0;2.8
1992080207;2;1992;8;2;7;0.9659258262890683;-0.25881904510252063;19.1;82.0;19.1;88.0;1;2;6.0;20.0;2.0;0.0
1992080214;2;1992;8;2;14;-0.4999999999999997;-0.8660254037844388;19.1;88.0;22.0;49.0;3;7;7.0;20.0;3.0;0.0
1992080221;2;1992;8;2;21;-0.7071067811865477;0.7071067811865474;22.0;49.0;18.5;73.0;1;3;6.0;0.0;0.0;0.0
1992080307;2;1992;8;3;7;0.9659258262890683;-0.25881904510252063;18.5;73.0;15.4;87.0;2;6;6.0;12.0;1.0;4.1
1992080314;2;1992;8;3;14;-0.4999999999999997;-0.8660254037844388;15.4;87.0;27.0;45.0;2;4;7.0;20.0;2.0;4.1
1992080321;2;1992;8;3;21;-0.7071067811865477;0.7071067811865474;27.0;45.0;17.5;89.0;1;3;6.0;20.0;1.0;4.1
1992080407;2;1992;8;4;7;0.9659258262890683;-0.25881904510252063;17.5;89.0;17.1;82.0;2;4;6.0;28.0;2.0;0.9
1992080414;2;1992;8;4;14;-0.4999999999999997;-0.8660254037844388;17.1;82.0;21.4;46.0;1;3;6.0;28.0;3.0;0.9
1992080421;2;1992;8;4;21;-0.7071067811865477;0.7071067811865474;21.4;46.0;15.3;75.0;0;0;6.0;28.0;3.0;0.9
1992080507;2;1992;8;5;7;0.9659258262890683;-0.25881904510252063;15.3;75.0;17.0;73.0;2;6;6.0;28.0;2.0;0.0
1992080514;2;1992;8;5;14;-0.4999999999999997;-0.8660254037844388;17.0;73.0;24.5;34.0;0;0;7.0;20.0;3.0;0.0
1992080521;2;1992;8;5;21;-0.7071067811865477;0.7071067811865474;24.5;34.0;18.3;70.0;0;0;6.0;0.0;0.0;0.0
1992080607;2;1992;8;6;7;0.9659258262890683;-0.25881904510252063;18.3;70.0;19.5;70.0;0;0;6.0;20.0;2.0;0.0
1992080614;2;1992;8;6;14;-0.4999999999999997;-0.8660254037844388;19.5;70.0;24.4;67.0;2;4;7.0;20.0;2.0;0.0
1992080621;2;1992;8;6;21;-0.7071067811865477;0.7071067811865474;24.4;67.0;15.7;73.0;1;1;6.0;20.0;2.0;0.0
1992080707;2;1992;8;7;7;0.9659258262890683;-0.25881904510252063;15.7;73.0;18.0;64.0;1;2;6.0;4.0;2.0;0.0
1992080714;2;1992;8;7;14;-0.4999999999999997;-0.8660254037844388;18.0;64.0;19.6;51.0;1;1;7.0;4.0;2.0;0.0
1992080721;2;1992;8;7;21;-0.7071067811865477;0.7071067811865474;19.6;51.0;17.5;60.0;2;4;6.0;4.0;1.0;0.0
1992080807;2;1992;8;8;7;0.9659258262890683;-0.25881904510252063;17.5;60.0;17.6;77.0;2;6;6.0;4.0;3.0;0.0
1992080814;2;1992;8;8;14;-0.4999999999999997;-0.8660254037844388;17.6;77.0;20.3;66.0;4;8;6.0;4.0;4.0;0.0
1992080821;2;1992;8;8;21;-0.7071067811865477;0.7071067811865474;20.3;66.0;18.4;76.0;0;0;6.0;4.0;2.0;0.0
1992080907;2;1992;8;9;7;0.9659258262890683;-0.25881904510252063;18.4;76.0;20.0;78.0;0;0;6.0;12.0;2.0;5.2
1992080914;2;1992;8;9;14;-0.4999999999999997;-0.8660254037844388;20.0;78.0;28.4;56.0;0;0;7.0;4.0;3.0;5.2
1992080921;2;1992;8;9;21;-0.7071067811865477;0.7071067811865474;28.4;56.0;21.9;94.0;4;8;6.0;0.0;0.0;5.2
1992081007;2;1992;8;10;7;0.9659258262890683;-0.25881904510252063;21.9;94.0;22.0;82.0;1;2;6.0;32.0;2.0;0.1
1992081014;2;1992;8;10;14;-0.4999999999999997;-0.8660254037844388;22.0;82.0;27.0;58.0;2;6;7.0;20.0;2.0;0.1
1992081021;2;1992;8;10;21;-0.7071067811865477;0.7071067811865474;27.0;58.0;21.8;57.0;1;3;6.0;20.0;2.0;0.1
1992081107;2;1992;8;11;7;0.9659258262890683;-0.25881904510252063;21.8;57.0;17.6;85.0;4;8;6.0;20.0;2.0;0.5
1992081114;2;1992;8;11;14;-0.4999999999999997;-0.8660254037844388;17.6;85.0;21.8;50.0;2;4;7.0;20.0;2.0;0.5
1992081121;2;1992;8;11;21;-0.7071067811865477;0.7071067811865474;21.8;50.0;17.1;84.0;2;5;6.0;0.0;0.0;0.5
1992081207;2;1992;8;12;7;0.9659258262890683;-0.25881904510252063;17.1;84.0;16.8;80.0;1;2;6.0;20.0;2.0;4.8
1992081214;2;1992;8;12;14;-0.4999999999999997;-0.8660254037844388;16.8;80.0;22.0;44.0;2;5;7.0;20.0;3.0;4.8
1992081221;2;1992;8;12;21;-0.7071067811865477;0.7071067811865474;22.0;44.0;18.0;65.0;4;8;6.0;0.0;0.0;4.8
1992081307;2;1992;8;13;7;0.9659258262890683;-0.25881904510252063;18.0;65.0;14.1;91.0;4;8;6.0;20.0;3.0;3.5
1992081314;2;1992;8;13;14;-0.4999999999999997;-0.8660254037844388;14.1;91.0;17.0;65.0;2;6;7.0;20.0;5.0;3.5
1992081321;2;1992;8;13;21;-0.7071067811865477;0.7071067811865474;17.0;65.0;14.4;81.0;2;5;7.0;20.0;4.0;3.5
1992081407;2;1992;8;14;7;0.9659258262890683;-0.25881904510252063;14.4;81.0;13.3;90.0;2;6;6.0;20.0;3.0;0.0
1992081414;2;1992;8;14;14;-0.4999999999999997;-0.8660254037844388;13.3;90.0;20.3;49.0;2;5;7.0;20.0;2.0;0.0
1992081421;2;1992;8;14;21;-0.7071067811865477;0.7071067811865474;20.3;49.0;14.4;88.0;1;1;6.0;20.0;2.0;0.0
1992081507;2;1992;8;15;7;0.9659258262890683;-0.25881904510252063;14.4;88.0;15.0;71.0;2;6;6.0;20.0;2.0;0.0
1992081514;2;1992;8;15;14;-0.4999999999999997;-0.8660254037844388;15.0;71.0;18.4;50.0;1;3;7.0;20.0;3.0;0.0
1992081521;2;1992;8;15;21;-0.7071067811865477;0.7071067811865474;18.4;50.0;13.0;82.0;0;0;6.0;0.0;0.0;0.0
1992081607;2;1992;8;16;7;0.9659258262890683;-0.25881904510252063;13.0;82.0;14.7;77.0;1;2;6.0;20.0;2.0;2.1
1992081614;2;1992;8;16;14;-0.4999999999999997;-0.8660254037844388;14.7;77.0;20.8;41.0;2;4;6.0;20.0;3.0;2.1
1992081621;2;1992;8;16;21;-0.7071067811865477;0.7071067811865474;20.8;41.0;16.1;87.0;4;8;6.0;0.0;0.0;2.1
1992081707;2;1992;8;17;7;0.9659258262890683;-0.25881904510252063;16.1;87.0;15.0;94.0;4;8;6.0;28.0;2.0;0.1
1992081714;2;1992;8;17;14;-0.4999999999999997;-0.8660254037844388;15.0;94.0;20.4;40.0;2;5;7.0;8.0;3.0;0.1
1992081721;2;1992;8;17;21;-0.7071067811865477;0.7071067811865474;20.4;40.0;13.8;78.0;0;0;6.0;0.0;0.0;0.1
1992081807;2;1992;8;18;7;0.9659258262890683;-0.25881904510252063;13.8;78.0;15.6;75.0;0;0;6.0;20.0;2.0;0.0
1992081814;2;1992;8;18;14;-0.4999999999999997;-0.8660254037844388;15.6;75.0;19.2;40.0;2;4;7.0;20.0;2.0;0.0
1992081821;2;1992;8;18;21;-0.7071067811865477;0.7071067811865474;19.2;40.0;14.4;72.0;2;5;6.0;0.0;0.0;0.0
1992081907;2;1992;8;19;7;0.9659258262890683;-0.25881904510252063;14.4;72.0;15.6;76.0;2;4;6.0;28.0;1.0;0.0
1992081914;2;1992;8;19;14;-0.4999999999999997;-0.8660254037844388;15.6;76.0;19.1;53.0;1;2;7.0;28.0;2.0;0.0
1992081921;2;1992;8;19;21;-0.7071067811865477;0.7071067811865474;19.1;53.0;17.1;67.0;1;3;6.0;0.0;0.0;0.0
1992082007;2;1992;8;20;7;0.9659258262890683;-0.25881904510252063;17.1;67.0;17.1;82.0;2;4;6.0;4.0;2.0;11.8
1992082014;2;1992;8;20;14;-0.4999999999999997;-0.8660254037844388;17.1;82.0;21.2;58.0;2;4;7.0;4.0;2.0;11.8
1992082021;2;1992;8;20;21;-0.7071067811865477;0.7071067811865474;21.2;58.0;16.2;82.0;4;8;6.0;4.0;4.0;11.8
1992082107;2;1992;8;21;7;0.9659258262890683;-0.25881904510252063;16.2;82.0;17.8;91.0;4;8;6.0;4.0;2.0;1.9
1992082114;2;1992;8;21;14;-0.4999999999999997;-0.8660254037844388;17.8;91.0;16.4;86.0;4;8;6.0;4.0;3.0;1.9
1992082121;2;1992;8;21;21;-0.7071067811865477;0.7071067811865474;16.4;86.0;15.6;78.0;3;7;6.0;4.0;3.0;1.9
1992082207;2;1992;8;22;7;0.9659258262890683;-0.25881904510252063;15.6;78.0;16.0;77.0;2;6;6.0;20.0;3.0;0.0
1992082214;2;1992;8;22;14;-0.4999999999999997;-0.8660254037844388;16.0;77.0;20.7;57.0;2;4;7.0;20.0;3.0;0.0
1992082221;2;1992;8;22;21;-0.7071067811865477;0.7071067811865474;20.7;57.0;15.5;87.0;1;1;6.0;0.0;0.0;0.0
1992082307;2;1992;8;23;7;0.9659258262890683;-0.25881904510252063;15.5;87.0;17.1;83.0;2;5;6.0;20.0;2.0;2.5
1992082314;2;1992;8;23;14;-0.4999999999999997;-0.8660254037844388;17.1;83.0;19.3;55.0;2;4;7.0;20.0;3.0;2.5
1992082321;2;1992;8;23;21;-0.7071067811865477;0.7071067811865474;19.3;55.0;12.8;81.0;0;0;6.0;0.0;0.0;2.5
1992082407;2;1992;8;24;7;0.9659258262890683;-0.25881904510252063;12.8;81.0;13.2;85.0;4;8;6.0;20.0;2.0;4.3
1992082414;2;1992;8;24;14;-0.4999999999999997;-0.8660254037844388;13.2;85.0;17.2;72.0;4;8;7.0;20.0;2.0;4.3
1992082421;2;1992;8;24;21;-0.7071067811865477;0.7071067811865474;17.2;72.0;16.6;85.0;2;6;6.0;20.0;2.0;4.3
1992082507;2;1992;8;25;7;0.9659258262890683;-0.25881904510252063;16.6;85.0;13.2;88.0;4;8;6.0;4.0;1.0;3.8
1992082514;2;1992;8;25;14;-0.4999999999999997;-0.8660254037844388;13.2;88.0;21.2;75.0;2;4;7.0;20.0;3.0;3.8
1992082521;2;1992;8;25;21;-0.7071067811865477;0.7071067811865474;21.2;75.0;15.4;85.0;0;0;6.0;20.0;1.0;3.8
1992082607;2;1992;8;26;7;0.9659258262890683;-0.25881904510252063;15.4;85.0;15.6;92.0;3;7;6.0;12.0;1.0;0.0
1992082614;2;1992;8;26;14;-0.4999999999999997;-0.8660254037844388;15.6;92.0;20.6;55.0;2;4;7.0;28.0;2.0;0.0
1992082621;2;1992;8;26;21;-0.7071067811865477;0.7071067811865474;20.6;55.0;15.4;80.0;4;8;6.0;0.0;0.0;0.0
1992082707;2;1992;8;27;7;0.9659258262890683;-0.25881904510252063;15.4;80.0;16.6;74.0;2;4;6.0;20.0;2.0;15.2
1992082714;2;1992;8;27;14;-0.4999999999999997;-0.8660254037844388;16.6;74.0;20.8;62.0;2;6;7.0;24.0;2.0;15.2
1992082721;2;1992;8;27;21;-0.7071067811865477;0.7071067811865474;20.8;62.0;19.0;78.0;0;0;6.0;0.0;0.0;15.2
1992082807;2;1992;8;28;7;0.9659258262890683;-0.25881904510252063;19.0;78.0;20.3;79.0;2;6;6.0;20.0;2.0;1.6
1992082814;2;1992;8;28;14;-0.4999999999999997;-0.8660254037844388;20.3;79.0;22.4;68.0;4;8;6.0;20.0;3.0;1.6
1992082821;2;1992;8;28;21;-0.7071067811865477;0.7071067811865474;22.4;68.0;18.1;85.0;4;8;6.0;0.0;0.0;1.6
1992082907;2;1992;8;29;7;0.9659258262890683;-0.25881904510252063;18.1;85.0;17.2;96.0;4;8;6.0;0.0;0.0;1.3
1992082914;2;1992;8;29;14;-0.4999999999999997;-0.8660254037844388;17.2;96.0;20.3;89.0;3;7;6.0;20.0;2.0;1.3
1992082921;2;1992;8;29;21;-0.7071067811865477;0.7071067811865474;20.3;89.0;14.7;88.0;4;8;6.0;0.0;0.0;1.3
1992083007;2;1992;8;30;7;0.9659258262890683;-0.25881904510252063;14.7;88.0;14.0;90.0;3;7;6.0;20.0;2.0;3.2
1992083014;2;1992;8;30;14;-0.4999999999999997;-0.8660254037844388;14.0;90.0;20.7;48.0;2;4;6.0;16.0;3.0;3.2
1992083021;2;1992;8;30;21;-0.7071067811865477;0.7071067811865474;20.7;48.0;15.2;92.0;4;8;6.0;28.0;3.0;3.2
1992083107;2;1992;8;31;7;0.9659258262890683;-0.25881904510252063;15.2;92.0;14.8;81.0;2;4;6.0;4.0;2.0;0.0
1992083114;2;1992;8;31;14;-0.4999999999999997;-0.8660254037844388;14.8;81.0;16.7;71.0;4;8;6.0;20.0;2.0;0.0
1992083121;2;1992;8;31;21;-0.7071067811865477;0.7071067811865474;16.7;71.0;13.9;93.0;4;8;6.0;0.0;0.0;0.0
1992090107;3;1992;9;1;7;0.9659258262890683;-0.25881904510252063;13.9;93.0;13.1;98.0;4;8;6.0;20.0;2.0;10.1
1992090114;3;1992;9;1;14;-0.4999999999999997;-0.8660254037844388;13.1;98.0;12.6;85.0;4;8;6.0;20.0;2.0;10.1
1992090121;3;1992;9;1;21;-0.7071067811865477;0.7071067811865474;12.6;85.0;10.0;88.0;0;0;6.0;0.0;0.0;10.1
1992090207;3;1992;9;2;7;0.9659258262890683;-0.25881904510252063;10.0;88.0;11.6;83.0;2;4;6.0;20.0;2.0;5.0
1992090214;3;1992;9;2;14;-0.4999999999999997;-0.8660254037844388;11.6;83.0;16.5;67.0;2;4;6.0;28.0;3.0;5.0
1992090221;3;1992;9;2;21;-0.7071067811865477;0.7071067811865474;16.5;67.0;13.0;89.0;4;8;6.0;20.0;5.0;5.0
1992090307;3;1992;9;3;7;0.9659258262890683;-0.25881904510252063;13.0;89.0;14.9;89.0;4;8;6.0;20.0;2.0;9.9
1992090314;3;1992;9;3;14;-0.4999999999999997;-0.8660254037844388;14.9;89.0;16.6;92.0;4;8;6.0;20.0;2.0;9.9
1992090321;3;1992;9;3;21;-0.7071067811865477;0.7071067811865474;16.6;92.0;12.3;91.0;4;8;6.0;28.0;2.0;9.9
1992090407;3;1992;9;4;7;0.9659258262890683;-0.25881904510252063;12.3;91.0;10.6;92.0;2;6;6.0;28.0;2.0;0.2
1992090414;3;1992;9;4;14;-0.4999999999999997;-0.8660254037844388;10.6;92.0;15.1;69.0;2;6;6.0;20.0;3.0;0.2
1992090421;3;1992;9;4;21;-0.7071067811865477;0.7071067811865474;15.1;69.0;11.6;88.0;4;8;6.0;20.0;3.0;0.2
1992090507;3;1992;9;5;7;0.9659258262890683;-0.25881904510252063;11.6;88.0;11.6;91.0;2;5;6.0;28.0;3.0;0.0
1992090514;3;1992;9;5;14;-0.4999999999999997;-0.8660254037844388;11.6;91.0;15.0;67.0;2;5;6.0;24.0;3.0;0.0
1992090521;3;1992;9;5;21;-0.7071067811865477;0.7071067811865474;15.0;67.0;11.2;84.0;0;0;6.0;20.0;3.0;0.0
1992090607;3;1992;9;6;7;0.9659258262890683;-0.25881904510252063;11.2;84.0;11.0;84.0;1;1;6.0;28.0;3.0;0.0
1992090614;3;1992;9;6;14;-0.4999999999999997;-0.8660254037844388;11.0;84.0;16.6;48.0;1;1;7.0;24.0;3.0;0.0
1992090621;3;1992;9;6;21;-0.7071067811865477;0.7071067811865474;16.6;48.0;9.6;83.0;0;0;6.0;0.0;0.0;0.0
1992090707;3;1992;9;7;7;0.9659258262890683;-0.25881904510252063;9.6;83.0;10.6;91.0;2;6;6.0;20.0;1.0;0.4
1992090714;3;1992;9;7;14;-0.4999999999999997;-0.8660254037844388;10.6;91.0;17.7;62.0;4;8;7.0;20.0;2.0;0.4
1992090721;3;1992;9;7;21;-0.7071067811865477;0.7071067811865474;17.7;62.0;15.2;90.0;4;8;6.0;20.0;2.0;0.4
1992090807;3;1992;9;8;7;0.9659258262890683;-0.25881904510252063;15.2;90.0;12.7;71.0;2;6;6.0;20.0;1.0;0.4
1992090814;3;1992;9;8;14;-0.4999999999999997;-0.8660254037844388;12.7;71.0;15.4;58.0;4;8;6.0;20.0;3.0;0.4
1992090821;3;1992;9;8;21;-0.7071067811865477;0.7071067811865474;15.4;58.0;10.6;87.0;2;6;6.0;20.0;2.0;0.4
1992090907;3;1992;9;9;7;0.9659258262890683;-0.25881904510252063;10.6;87.0;10.4;90.0;2;6;6.0;20.0;2.0;0.0
1992090914;3;1992;9;9;14;-0.4999999999999997;-0.8660254037844388;10.4;90.0;17.0;59.0;2;4;7.0;20.0;2.0;0.0
1992090921;3;1992;9;9;21;-0.7071067811865477;0.7071067811865474;17.0;59.0;13.3;80.0;3;7;6.0;20.0;2.0;0.0
1992091007;3;1992;9;10;7;0.9659258262890683;-0.25881904510252063;13.3;80.0;13.2;87.0;4;8;6.0;16.0;1.0;0.0
1992091014;3;1992;9;10;14;-0.4999999999999997;-0.8660254037844388;13.2;87.0;20.6;41.0;1;2;7.0;4.0;2.0;0.0
1992091021;3;1992;9;10;21;-0.7071067811865477;0.7071067811865474;20.6;41.0;14.3;85.0;0;0;6.0;12.0;2.0;0.0
1992091107;3;1992;9;11;7;0.9659258262890683;-0.25881904510252063;14.3;85.0;13.6;83.0;0;0;6.0;4.0;2.0;1.6
1992091114;3;1992;9;11;14;-0.4999999999999997;-0.8660254037844388;13.6;83.0;22.7;51.0;0;0;7.0;12.0;2.0;1.6
1992091121;3;1992;9;11;21;-0.7071067811865477;0.7071067811865474;22.7;51.0;17.0;78.0;0;0;6.0;0.0;0.0;1.6
1992091207;3;1992;9;12;7;0.9659258262890683;-0.25881904510252063;17.0;78.0;13.2;93.0;1;1;6.0;20.0;2.0;0.0
1992091214;3;1992;9;12;14;-0.4999999999999997;-0.8660254037844388;13.2;93.0;19.5;46.0;1;2;6.0;20.0;2.0;0.0
