MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;coverage_percent;range;wind_dir;wind_str;wind_str_metric;prec
2007092718;3;2007;9;27;18;-1.0;-1.8369701987210297e-16;15.5;79.0;12.7;81.0;2;5;62.5;8.0;4.0;5.0;9.35;9.6
2007092806;3;2007;9;28;6;1.0;6.123233995736766e-17;12.7;81.0;13.2;94.0;4;8;100.0;6.0;4.0;5.0;9.35;10.5
2007092812;3;2007;9;28;12;1.2246467991473532e-16;-1.0;13.2;94.0;13.9;90.0;4;8;100.0;7.0;4.0;5.0;9.35;10.5
2007092818;3;2007;9;28;18;-1.0;-1.8369701987210297e-16;13.9;90.0;12.5;96.0;4;8;100.0;6.0;4.0;3.0;4.4;10.5
2007092906;3;2007;9;29;6;1.0;6.123233995736766e-17;12.5;96.0;12.0;96.0;4;8;100.0;6.0;28.0;3.0;4.4;3.6
2007092912;3;2007;9;29;12;1.2246467991473532e-16;-1.0;12.0;96.0;14.2;93.0;3;7;87.5;7.0;24.0;2.0;2.45;3.6
2007092918;3;2007;9;29;18;-1.0;-1.8369701987210297e-16;14.2;93.0;13.1;94.0;4;8;100.0;8.0;24.0;3.0;4.4;3.6
2007093006;3;2007;9;30;6;1.0;6.123233995736766e-17;13.1;94.0;12.5;95.0;3;7;87.5;7.0;20.0;2.0;2.45;4.8
2007093012;3;2007;9;30;12;1.2246467991473532e-16;-1.0;12.5;95.0;13.8;92.0;4;8;100.0;8.0;24.0;4.0;6.7;4.8
2007093018;3;2007;9;30;18;-1.0;-1.8369701987210297e-16;13.8;92.0;12.0;86.0;3;7;87.5;8.0;24.0;2.0;2.45;4.8
2007100106;3;2007;10;1;6;1.0;6.123233995736766e-17;12.0;86.0;8.6;97.0;3;7;87.5;7.0;20.0;2.0;2.45;0.0
2007100112;3;2007;10;1;12;1.2246467991473532e-16;-1.0;8.6;97.0;14.1;78.0;3;7;87.5;7.0;4.0;2.0;2.45;0.0
2007100118;3;2007;10;1;18;-1.0;-1.8369701987210297e-16;14.1;78.0;11.0;89.0;3;7;87.5;8.0;4.0;2.0;2.45;0.0
2007100206;3;2007;10;2;6;1.0;6.123233995736766e-17;11.0;89.0;6.7;95.0;1;2;25.0;8.0;4.0;2.0;2.45;0.0
2007100212;3;2007;10;2;12;1.2246467991473532e-16;-1.0;6.7;95.0;14.6;62.0;1;1;12.5;8.0;4.0;3.0;4.4;0.0
2007100218;3;2007;10;2;18;-1.0;-1.8369701987210297e-16;14.6;62.0;8.9;87.0;1;1;12.5;8.0;4.0;1.0;0.9;0.0
2007100306;3;2007;10;3;6;1.0;6.123233995736766e-17;8.9;87.0;7.5;100.0;3;7;87.5;7.0;8.0;1.0;0.9;1.6
2007100312;3;2007;10;3;12;1.2246467991473532e-16;-1.0;7.5;100.0;15.5;82.0;2;6;75.0;7.0;8.0;3.0;4.4;1.6
2007100318;3;2007;10;3;18;-1.0;-1.8369701987210297e-16;15.5;82.0;13.1;93.0;4;8;100.0;6.0;12.0;2.0;2.45;1.6
2007100406;3;2007;10;4;6;1.0;6.123233995736766e-17;13.1;93.0;13.6;100.0;4;8;100.0;2.0;20.0;2.0;2.45;0.2
2007100412;3;2007;10;4;12;1.2246467991473532e-16;-1.0;13.6;100.0;16.0;84.0;4;8;100.0;6.0;20.0;3.0;4.4;0.2
2007100418;3;2007;10;4;18;-1.0;-1.8369701987210297e-16;16.0;84.0;11.3;90.0;1;1;12.5;8.0;24.0;2.0;2.45;0.2
2007100506;3;2007;10;5;6;1.0;6.123233995736766e-17;11.3;90.0;9.1;100.0;1;2;25.0;6.0;24.0;2.0;2.45;0.1
2007100512;3;2007;10;5;12;1.2246467991473532e-16;-1.0;9.1;100.0;15.5;85.0;2;6;75.0;9.0;32.0;2.0;2.45;0.1
2007100518;3;2007;10;5;18;-1.0;-1.8369701987210297e-16;15.5;85.0;12.8;86.0;3;7;87.5;8.0;32.0;2.0;2.45;0.1
2007100606;3;2007;10;6;6;1.0;6.123233995736766e-17;12.8;86.0;10.3;100.0;4;8;100.0;4.0;8.0;2.0;2.45;0.1
2007100612;3;2007;10;6;12;1.2246467991473532e-16;-1.0;10.3;100.0;11.4;93.0;4;8;100.0;5.0;8.0;2.0;2.45;0.1
2007100618;3;2007;10;6;18;-1.0;-1.8369701987210297e-16;11.4;93.0;8.6;95.0;2;6;75.0;4.0;32.0;2.0;2.45;0.1
2007100706;3;2007;10;7;6;1.0;6.123233995736766e-17;8.6;95.0;1.9;100.0;1;2;25.0;2.0;8.0;1.0;0.9;0.2
2007100712;3;2007;10;7;12;1.2246467991473532e-16;-1.0;1.9;100.0;14.1;70.0;1;1;12.5;7.0;12.0;2.0;2.45;0.2
2007100718;3;2007;10;7;18;-1.0;-1.8369701987210297e-16;14.1;70.0;9.6;91.0;0;0;0.0;6.0;32.0;1.0;0.9;0.2
2007100806;3;2007;10;8;6;1.0;6.123233995736766e-17;9.6;91.0;10.2;96.0;3;7;87.5;5.0;24.0;2.0;2.45;0.0
2007100812;3;2007;10;8;12;1.2246467991473532e-16;-1.0;10.2;96.0;13.8;68.0;3;7;87.5;9.0;32.0;2.0;2.45;0.0
2007100818;3;2007;10;8;18;-1.0;-1.8369701987210297e-16;13.8;68.0;10.5;85.0;3;7;87.5;8.0;32.0;1.0;0.9;0.0
2007100906;3;2007;10;9;6;1.0;6.123233995736766e-17;10.5;85.0;9.5;87.0;4;8;100.0;8.0;12.0;1.0;0.9;0.0
2007100912;3;2007;10;9;12;1.2246467991473532e-16;-1.0;9.5;87.0;12.5;58.0;3;7;87.5;8.0;12.0;2.0;2.45;0.0
2007100918;3;2007;10;9;18;-1.0;-1.8369701987210297e-16;12.5;58.0;9.2;80.0;3;7;87.5;8.0;8.0;3.0;4.4;0.0
2007101006;3;2007;10;10;6;1.0;6.123233995736766e-17;9.2;80.0;7.9;88.0;4;8;100.0;7.0;8.0;2.0;2.45;0.0
2007101012;3;2007;10;10;12;1.2246467991473532e-16;-1.0;7.9;88.0;12.5;73.0;3;7;87.5;7.0;4.0;3.0;4.4;0.0
2007101018;3;2007;10;10;18;-1.0;-1.8369701987210297e-16;12.5;73.0;8.1;84.0;1;2;25.0;8.0;4.0;1.0;0.9;0.0
2007101106;3;2007;10;11;6;1.0;6.123233995736766e-17;8.1;84.0;8.5;87.0;3;7;87.5;7.0;20.0;2.0;2.45;0.1
2007101112;3;2007;10;11;12;1.2246467991473532e-16;-1.0;8.5;87.0;13.0;66.0;3;7;87.5;7.0;16.0;3.0;4.4;0.1
2007101118;3;2007;10;11;18;-1.0;-1.8369701987210297e-16;13.0;66.0;12.6;77.0;4;8;100.0;6.0;20.0;3.0;4.4;0.1
2007101206;3;2007;10;12;6;1.0;6.123233995736766e-17;12.6;77.0;13.9;94.0;4;8;100.0;7.0;24.0;3.0;4.4;0.0
2007101212;3;2007;10;12;12;1.2246467991473532e-16;-1.0;13.9;94.0;13.2;78.0;4;8;100.0;7.0;28.0;4.0;6.7;0.0
2007101218;3;2007;10;12;18;-1.0;-1.8369701987210297e-16;13.2;78.0;12.1;85.0;3;7;87.5;8.0;28.0;2.0;2.45;0.0
2007101306;3;2007;10;13;6;1.0;6.123233995736766e-17;12.1;85.0;4.5;100.0;2;4;50.0;7.0;8.0;2.0;2.45;0.0
2007101312;3;2007;10;13;12;1.2246467991473532e-16;-1.0;4.5;100.0;11.5;81.0;2;4;50.0;7.0;12.0;2.0;2.45;0.0
2007101318;3;2007;10;13;18;-1.0;-1.8369701987210297e-16;11.5;81.0;7.4;93.0;3;7;87.5;7.0;8.0;1.0;0.9;0.0
2007101406;3;2007;10;14;6;1.0;6.123233995736766e-17;7.4;93.0;2.7;100.0;0;0;0.0;4.0;12.0;2.0;2.45;0.0
2007101412;3;2007;10;14;12;1.2246467991473532e-16;-1.0;2.7;100.0;15.1;65.0;1;2;25.0;8.0;16.0;3.0;4.4;0.0
2007101418;3;2007;10;14;18;-1.0;-1.8369701987210297e-16;15.1;65.0;10.1;80.0;1;1;12.5;8.0;12.0;2.0;2.45;0.0
2007101506;3;2007;10;15;6;1.0;6.123233995736766e-17;10.1;80.0;5.4;93.0;1;1;12.5;7.0;16.0;2.0;2.45;0.0
2007101512;3;2007;10;15;12;1.2246467991473532e-16;-1.0;5.4;93.0;15.3;70.0;1;2;25.0;7.0;16.0;3.0;4.4;0.0
2007101518;3;2007;10;15;18;-1.0;-1.8369701987210297e-16;15.3;70.0;15.1;81.0;3;7;87.5;7.0;16.0;2.0;2.45;0.0
2007101606;3;2007;10;16;6;1.0;6.123233995736766e-17;15.1;81.0;12.0;92.0;4;8;100.0;4.0;20.0;3.0;4.4;0.0
2007101612;3;2007;10;16;12;1.2246467991473532e-16;-1.0;12.0;92.0;16.8;69.0;2;6;75.0;7.0;20.0;3.0;4.4;0.0
2007101618;3;2007;10;16;18;-1.0;-1.8369701987210297e-16;16.8;69.0;14.6;73.0;4;8;100.0;7.0;16.0;3.0;4.4;0.0
2007101706;3;2007;10;17;6;1.0;6.123233995736766e-17;14.6;73.0;13.4;92.0;4;8;100.0;5.0;20.0;2.0;2.45;16.3
2007101712;3;2007;10;17;12;1.2246467991473532e-16;-1.0;13.4;92.0;11.2;97.0;4;8;100.0;5.0;32.0;4.0;6.7;16.3
2007101718;3;2007;10;17;18;-1.0;-1.8369701987210297e-16;11.2;97.0;9.8;91.0;3;7;87.5;7.0;24.0;4.0;6.7;16.3
2007101806;3;2007;10;18;6;1.0;6.123233995736766e-17;9.8;91.0;9.5;74.0;2;6;75.0;8.0;28.0;4.0;6.7;1.0
2007101812;3;2007;10;18;12;1.2246467991473532e-16;-1.0;9.5;74.0;9.5;71.0;2;6;75.0;8.0;28.0;5.0;9.35;1.0
2007101818;3;2007;10;18;18;-1.0;-1.8369701987210297e-16;9.5;71.0;8.9;73.0;1;3;37.5;8.0;28.0;3.0;4.4;1.0
2007101906;3;2007;10;19;6;1.0;6.123233995736766e-17;8.9;73.0;7.9;82.0;2;5;62.5;8.0;32.0;3.0;4.4;0.7
2007101912;3;2007;10;19;12;1.2246467991473532e-16;-1.0;7.9;82.0;11.4;57.0;2;4;50.0;8.0;32.0;4.0;6.7;0.7
2007101918;3;2007;10;19;18;-1.0;-1.8369701987210297e-16;11.4;57.0;4.5;81.0;1;1;12.5;8.0;4.0;2.0;2.45;0.7
2007102006;3;2007;10;20;6;1.0;6.123233995736766e-17;4.5;81.0;0.8;95.0;2;5;62.5;9.0;24.0;1.0;0.9;0.2
2007102012;3;2007;10;20;12;1.2246467991473532e-16;-1.0;0.8;95.0;9.3;62.0;3;7;87.5;8.0;24.0;2.0;2.45;0.2
2007102018;3;2007;10;20;18;-1.0;-1.8369701987210297e-16;9.3;62.0;7.9;76.0;2;6;75.0;8.0;24.0;2.0;2.45;0.2
2007102106;3;2007;10;21;6;1.0;6.123233995736766e-17;7.9;76.0;10.0;94.0;4;8;100.0;6.0;28.0;3.0;4.4;0.8
2007102112;3;2007;10;21;12;1.2246467991473532e-16;-1.0;10.0;94.0;12.0;71.0;1;3;37.5;8.0;8.0;2.0;2.45;0.8
2007102118;3;2007;10;21;18;-1.0;-1.8369701987210297e-16;12.0;71.0;4.5;89.0;1;2;25.0;8.0;8.0;2.0;2.45;0.8
2007102206;3;2007;10;22;6;1.0;6.123233995736766e-17;4.5;89.0;-1.2;95.0;0;0;0.0;6.0;8.0;2.0;2.45;0.0
2007102212;3;2007;10;22;12;1.2246467991473532e-16;-1.0;-1.2;95.0;5.7;77.0;0;0;0.0;7.0;12.0;4.0;6.7;0.0
2007102218;3;2007;10;22;18;-1.0;-1.8369701987210297e-16;5.7;77.0;1.4;87.0;0;0;0.0;7.0;8.0;2.0;2.45;0.0
2007102306;3;2007;10;23;6;1.0;6.123233995736766e-17;1.4;87.0;-2.0;94.0;1;1;12.5;7.0;4.0;2.0;2.45;0.0
2007102312;3;2007;10;23;12;1.2246467991473532e-16;-1.0;-2.0;94.0;10.1;63.0;1;2;25.0;8.0;8.0;4.0;6.7;0.0
2007102318;3;2007;10;23;18;-1.0;-1.8369701987210297e-16;10.1;63.0;7.5;85.0;3;7;87.5;8.0;4.0;2.0;2.45;0.0
2007102406;3;2007;10;24;6;1.0;6.123233995736766e-17;7.5;85.0;8.2;83.0;3;7;87.5;8.0;4.0;3.0;4.4;0.0
2007102412;3;2007;10;24;12;1.2246467991473532e-16;-1.0;8.2;83.0;9.8;76.0;4;8;100.0;8.0;8.0;4.0;6.7;0.0
2007102418;3;2007;10;24;18;-1.0;-1.8369701987210297e-16;9.8;76.0;9.1;86.0;4;8;100.0;7.0;4.0;2.0;2.45;0.0
2007102506;3;2007;10;25;6;1.0;6.123233995736766e-17;9.1;86.0;7.9;85.0;4;8;100.0;8.0;8.0;2.0;2.45;0.0
2007102512;3;2007;10;25;12;1.2246467991473532e-16;-1.0;7.9;85.0;9.5;80.0;4;8;100.0;7.0;8.0;4.0;6.7;0.0
2007102518;3;2007;10;25;18;-1.0;-1.8369701987210297e-16;9.5;80.0;8.7;84.0;4;8;100.0;7.0;8.0;3.0;4.4;0.0
2007102606;3;2007;10;26;6;1.0;6.123233995736766e-17;8.7;84.0;7.0;85.0;4;8;100.0;6.0;8.0;3.0;4.4;0.0
2007102612;3;2007;10;26;12;1.2246467991473532e-16;-1.0;7.0;85.0;8.7;80.0;3;7;87.5;6.0;12.0;3.0;4.4;0.0
2007102618;3;2007;10;26;18;-1.0;-1.8369701987210297e-16;8.7;80.0;7.5;90.0;4;8;100.0;6.0;32.0;2.0;2.45;0.0
2007102706;3;2007;10;27;6;1.0;6.123233995736766e-17;7.5;90.0;7.5;89.0;4;8;100.0;6.0;16.0;1.0;0.9;0.0
2007102712;3;2007;10;27;12;1.2246467991473532e-16;-1.0;7.5;89.0;9.0;79.0;4;8;100.0;6.0;16.0;3.0;4.4;0.0
2007102718;3;2007;10;27;18;-1.0;-1.8369701987210297e-16;9.0;79.0;8.8;84.0;4;8;100.0;5.0;16.0;2.0;2.45;0.0
2007102806;3;2007;10;28;6;1.0;6.123233995736766e-17;8.8;84.0;8.4;87.0;4;8;100.0;6.0;16.0;3.0;4.4;7.4
2007102812;3;2007;10;28;12;1.2246467991473532e-16;-1.0;8.4;87.0;11.1;78.0;3;7;87.5;6.0;16.0;4.0;6.7;7.4
2007102818;3;2007;10;28;18;-1.0;-1.8369701987210297e-16;11.1;78.0;10.5;79.0;4;8;100.0;6.0;16.0;4.0;6.7;7.4
2007102906;3;2007;10;29;6;1.0;6.123233995736766e-17;10.5;79.0;8.5;96.0;4;8;100.0;5.0;16.0;3.0;4.4;0.7
2007102912;3;2007;10;29;12;1.2246467991473532e-16;-1.0;8.5;96.0;9.1;95.0;4;8;100.0;6.0;20.0;2.0;2.45;0.7
2007102918;3;2007;10;29;18;-1.0;-1.8369701987210297e-16;9.1;95.0;9.5;100.0;4;8;100.0;4.0;24.0;2.0;2.45;0.7
2007103006;3;2007;10;30;6;1.0;6.123233995736766e-17;9.5;100.0;6.2;93.0;2;6;75.0;8.0;24.0;2.0;2.45;0.1
2007103012;3;2007;10;30;12;1.2246467991473532e-16;-1.0;6.2;93.0;11.1;77.0;1;3;37.5;8.0;28.0;4.0;6.7;0.1
2007103018;3;2007;10;30;18;-1.0;-1.8369701987210297e-16;11.1;77.0;6.7;92.0;1;1;12.5;8.0;24.0;2.0;2.45;0.1
2007103106;3;2007;10;31;6;1.0;6.123233995736766e-17;6.7;92.0;6.7;86.0;1;1;12.5;8.0;20.0;2.0;2.45;0.0
2007103112;3;2007;10;31;12;1.2246467991473532e-16;-1.0;6.7;86.0;11.0;84.0;4;8;100.0;8.0;20.0;3.0;4.4;0.0
2007103118;3;2007;10;31;18;-1.0;-1.8369701987210297e-16;11.0;84.0;11.5;87.0;4;8;100.0;7.0;20.0;3.0;4.4;0.0
2007110106;3;2007;11;1;6;1.0;6.123233995736766e-17;11.5;87.0;11.7;90.0;4;8;100.0;6.0;20.0;2.0;2.45;0.3
2007110112;3;2007;11;1;12;1.2246467991473532e-16;-1.0;11.7;90.0;13.4;87.0;4;8;100.0;6.0;24.0;4.0;6.7;0.3
2007110118;3;2007;11;1;18;-1.0;-1.8369701987210297e-16;13.4;87.0;12.4;92.0;4;8;100.0;6.0;24.0;3.0;4.4;0.3
2007110206;3;2007;11;2;6;1.0;6.123233995736766e-17;12.4;92.0;12.3;100.0;4;8;100.0;4.0;24.0;2.0;2.45;1.1
2007110212;3;2007;11;2;12;1.2246467991473532e-16;-1.0;12.3;100.0;13.3;100.0;4;8;100.0;3.0;28.0;3.0;4.4;1.1
2007110218;3;2007;11;2;18;-1.0;-1.8369701987210297e-16;13.3;100.0;12.1;97.0;4;8;100.0;6.0;28.0;2.0;2.45;1.1
2007110306;3;2007;11;3;6;1.0;6.123233995736766e-17;12.1;97.0;12.4;96.0;4;8;100.0;6.0;24.0;3.0;4.4;0.1
2007110312;3;2007;11;3;12;1.2246467991473532e-16;-1.0;12.4;96.0;12.3;88.0;3;7;87.5;7.0;28.0;3.0;4.4;0.1
2007110318;3;2007;11;3;18;-1.0;-1.8369701987210297e-16;12.3;88.0;11.2;75.0;3;7;87.5;7.0;28.0;3.0;4.4;0.1
2007110406;3;2007;11;4;6;1.0;6.123233995736766e-17;11.2;75.0;9.6;81.0;3;7;87.5;8.0;28.0;3.0;4.4;0.0
2007110412;3;2007;11;4;12;1.2246467991473532e-16;-1.0;9.6;81.0;11.1;68.0;3;7;87.5;8.0;28.0;3.0;4.4;0.0
2007110418;3;2007;11;4;18;-1.0;-1.8369701987210297e-16;11.1;68.0;9.5;80.0;3;7;87.5;9.0;28.0;2.0;2.45;0.0
2007110506;3;2007;11;5;6;1.0;6.123233995736766e-17;9.5;80.0;8.9;81.0;4;8;100.0;9.0;16.0;2.0;2.45;8.0
2007110512;3;2007;11;5;12;1.2246467991473532e-16;-1.0;8.9;81.0;10.0;78.0;3;7;87.5;8.0;20.0;4.0;6.7;8.0
2007110518;3;2007;11;5;18;-1.0;-1.8369701987210297e-16;10.0;78.0;9.7;86.0;4;8;100.0;7.0;16.0;4.0;6.7;8.0
2007110606;3;2007;11;6;6;1.0;6.123233995736766e-17;9.7;86.0;7.9;80.0;2;6;75.0;7.0;24.0;5.0;9.35;1.5
2007110612;3;2007;11;6;12;1.2246467991473532e-16;-1.0;7.9;80.0;8.8;57.0;2;6;75.0;8.0;28.0;6.0;12.3;1.5
2007110618;3;2007;11;6;18;-1.0;-1.8369701987210297e-16;8.8;57.0;8.2;60.0;2;4;50.0;9.0;28.0;5.0;9.35;1.5
2007110706;3;2007;11;7;6;1.0;6.123233995736766e-17;8.2;60.0;9.6;92.0;4;8;100.0;7.0;24.0;5.0;9.35;3.4
2007110712;3;2007;11;7;12;1.2246467991473532e-16;-1.0;9.6;92.0;11.0;82.0;4;8;100.0;7.0;24.0;5.0;9.35;3.4
2007110718;3;2007;11;7;18;-1.0;-1.8369701987210297e-16;11.0;82.0;10.2;80.0;3;7;87.5;7.0;28.0;5.0;9.35;3.4
2007110806;3;2007;11;8;6;1.0;6.123233995736766e-17;10.2;80.0;8.8;86.0;3;7;87.5;8.0;20.0;3.0;4.4;7.0
2007110812;3;2007;11;8;12;1.2246467991473532e-16;-1.0;8.8;86.0;11.3;87.0;4;8;100.0;7.0;20.0;4.0;6.7;7.0
2007110818;3;2007;11;8;18;-1.0;-1.8369701987210297e-16;11.3;87.0;9.9;92.0;4;8;100.0;6.0;24.0;6.0;12.3;7.0
2007110906;3;2007;11;9;6;1.0;6.123233995736766e-17;9.9;92.0;6.1;73.0;3;7;87.5;7.0;28.0;5.0;9.35;8.0
2007110912;3;2007;11;9;12;1.2246467991473532e-16;-1.0;6.1;73.0;7.6;66.0;2;5;62.5;7.0;28.0;7.0;15.5;8.0
2007110918;3;2007;11;9;18;-1.0;-1.8369701987210297e-16;7.6;66.0;5.9;71.0;2;5;62.5;8.0;28.0;5.0;9.35;8.0
2007111006;3;2007;11;10;6;1.0;6.123233995736766e-17;5.9;71.0;6.3;88.0;4;8;100.0;8.0;28.0;3.0;4.4;14.5
2007111012;3;2007;11;10;12;1.2246467991473532e-16;-1.0;6.3;88.0;7.7;74.0;2;5;62.5;8.0;28.0;4.0;6.7;14.5
2007111018;3;2007;11;10;18;-1.0;-1.8369701987210297e-16;7.7;74.0;4.7;83.0;2;5;62.5;8.0;24.0;3.0;4.4;14.5
2007111106;3;2007;11;11;6;1.0;6.123233995736766e-17;4.7;83.0;9.0;89.0;4;8;100.0;7.0;24.0;5.0;9.35;6.9
2007111112;3;2007;11;11;12;1.2246467991473532e-16;-1.0;9.0;89.0;6.4;84.0;2;5;62.5;9.0;28.0;3.0;4.4;6.9
2007111118;3;2007;11;11;18;-1.0;-1.8369701987210297e-16;6.4;84.0;4.1;82.0;3;7;87.5;8.0;28.0;3.0;4.4;6.9
2007111206;3;2007;11;12;6;1.0;6.123233995736766e-17;4.1;82.0;7.2;76.0;2;5;62.5;8.0;28.0;6.0;12.3;12.9
2007111212;3;2007;11;12;12;1.2246467991473532e-16;-1.0;7.2;76.0;7.2;81.0;2;5;62.5;8.0;28.0;5.0;9.35;12.9
2007111218;3;2007;11;12;18;-1.0;-1.8369701987210297e-16;7.2;81.0;6.9;81.0;2;4;50.0;8.0;28.0;4.0;6.7;12.9
2007111306;3;2007;11;13;6;1.0;6.123233995736766e-17;6.9;81.0;5.1;87.0;3;7;87.5;8.0;24.0;3.0;4.4;0.5
2007111312;3;2007;11;13;12;1.2246467991473532e-16;-1.0;5.1;87.0;6.4;82.0;3;7;87.5;8.0;20.0;2.0;2.45;0.5
2007111318;3;2007;11;13;18;-1.0;-1.8369701987210297e-16;6.4;82.0;4.1;91.0;4;8;100.0;7.0;20.0;2.0;2.45;0.5
2007111406;3;2007;11;14;6;1.0;6.123233995736766e-17;4.1;91.0;0.6;92.0;2;5;62.5;8.0;32.0;2.0;2.45;0.1
2007111412;3;2007;11;14;12;1.2246467991473532e-16;-1.0;0.6;92.0;5.5;69.0;2;5;62.5;8.0;32.0;4.0;6.7;0.1
2007111418;3;2007;11;14;18;-1.0;-1.8369701987210297e-16;5.5;69.0;2.9;78.0;3;7;87.5;9.0;4.0;2.0;2.45;0.1
2007111506;3;2007;11;15;6;1.0;6.123233995736766e-17;2.9;78.0;-1.0;92.0;2;5;62.5;8.0;28.0;1.0;0.9;0.0
2007111512;3;2007;11;15;12;1.2246467991473532e-16;-1.0;-1.0;92.0;3.6;79.0;3;7;87.5;8.0;24.0;2.0;2.45;0.0
2007111518;3;2007;11;15;18;-1.0;-1.8369701987210297e-16;3.6;79.0;2.6;84.0;2;5;62.5;7.0;20.0;2.0;2.45;0.0
2007111606;3;2007;11;16;6;1.0;6.123233995736766e-17;2.6;84.0;4.6;86.0;3;7;87.5;7.0;24.0;3.0;4.4;0.2
2007111612;3;2007;11;16;12;1.2246467991473532e-16;-1.0;4.6;86.0;8.3;85.0;2;6;75.0;8.0;24.0;4.0;6.7;0.2
2007111618;3;2007;11;16;18;-1.0;-1.8369701987210297e-16;8.3;85.0;7.1;91.0;3;7;87.5;8.0;24.0;3.0;4.4;0.2
2007111706;3;2007;11;17;6;1.0;6.123233995736766e-17;7.1;91.0;6.6;90.0;4;8;100.0;6.0;20.0;3.0;4.4;0.0
2007111712;3;2007;11;17;12;1.2246467991473532e-16;-1.0;6.6;90.0;8.0;88.0;4;8;100.0;6.0;24.0;3.0;4.4;0.0
2007111718;3;2007;11;17;18;-1.0;-1.8369701987210297e-16;8.0;88.0;6.0;91.0;1;2;25.0;6.0;16.0;2.0;2.45;0.0
2007111806;3;2007;11;18;6;1.0;6.123233995736766e-17;6.0;91.0;-0.1;92.0;1;1;12.5;7.0;16.0;3.0;4.4;0.0
2007111812;3;2007;11;18;12;1.2246467991473532e-16;-1.0;-0.1;92.0;4.1;84.0;3;7;87.5;6.0;8.0;2.0;2.45;0.0
2007111818;3;2007;11;18;18;-1.0;-1.8369701987210297e-16;4.1;84.0;5.8;86.0;3;7;87.5;6.0;12.0;5.0;9.35;0.0
2007111906;3;2007;11;19;6;1.0;6.123233995736766e-17;5.8;86.0;2.3;85.0;2;5;62.5;6.0;12.0;4.0;6.7;0.0
2007111912;3;2007;11;19;12;1.2246467991473532e-16;-1.0;2.3;85.0;3.4;84.0;3;7;87.5;6.0;12.0;4.0;6.7;0.0
2007111918;3;2007;11;19;18;-1.0;-1.8369701987210297e-16;3.4;84.0;3.1;88.0;4;8;100.0;6.0;8.0;2.0;2.45;0.0
2007112006;3;2007;11;20;6;1.0;6.123233995736766e-17;3.1;88.0;1.5;100.0;2;4;50.0;6.0;8.0;2.0;2.45;0.0
2007112012;3;2007;11;20;12;1.2246467991473532e-16;-1.0;1.5;100.0;7.4;82.0;3;7;87.5;7.0;8.0;3.0;4.4;0.0
2007112018;3;2007;11;20;18;-1.0;-1.8369701987210297e-16;7.4;82.0;7.0;79.0;3;7;87.5;7.0;8.0;3.0;4.4;0.0
2007112106;3;2007;11;21;6;1.0;6.123233995736766e-17;7.0;79.0;3.6;85.0;2;5;62.5;6.0;8.0;4.0;6.7;0.3
2007112112;3;2007;11;21;12;1.2246467991473532e-16;-1.0;3.6;85.0;8.3;75.0;4;8;100.0;6.0;12.0;3.0;4.4;0.3
2007112118;3;2007;11;21;18;-1.0;-1.8369701987210297e-16;8.3;75.0;9.8;90.0;3;7;87.5;7.0;16.0;2.0;2.45;0.3
2007112206;3;2007;11;22;6;1.0;6.123233995736766e-17;9.8;90.0;5.3;100.0;1;1;12.5;5.0;16.0;3.0;4.4;0.0
2007112212;3;2007;11;22;12;1.2246467991473532e-16;-1.0;5.3;100.0;9.9;86.0;1;1;12.5;7.0;16.0;3.0;4.4;0.0
2007112218;3;2007;11;22;18;-1.0;-1.8369701987210297e-16;9.9;86.0;9.1;85.0;1;2;25.0;7.0;16.0;3.0;4.4;0.0
2007112306;3;2007;11;23;6;1.0;6.123233995736766e-17;9.1;85.0;7.0;95.0;4;8;100.0;6.0;24.0;2.0;2.45;0.5
2007112312;3;2007;11;23;12;1.2246467991473532e-16;-1.0;7.0;95.0;6.5;82.0;3;7;87.5;8.0;32.0;4.0;6.7;0.5
2007112318;3;2007;11;23;18;-1.0;-1.8369701987210297e-16;6.5;82.0;4.8;84.0;4;8;100.0;6.0;24.0;4.0;6.7;0.5
2007112406;3;2007;11;24;6;1.0;6.123233995736766e-17;4.8;84.0;2.3;77.0;1;3;37.5;8.0;20.0;2.0;2.45;0.6
2007112412;3;2007;11;24;12;1.2246467991473532e-16;-1.0;2.3;77.0;6.9;71.0;2;5;62.5;8.0;16.0;3.0;4.4;0.6
2007112418;3;2007;11;24;18;-1.0;-1.8369701987210297e-16;6.9;71.0;6.0;76.0;4;8;100.0;8.0;20.0;4.0;6.7;0.6
2007112506;3;2007;11;25;6;1.0;6.123233995736766e-17;6.0;76.0;5.5;89.0;1;2;25.0;8.0;24.0;2.0;2.45;0.7
2007112512;3;2007;11;25;12;1.2246467991473532e-16;-1.0;5.5;89.0;6.2;85.0;3;7;87.5;8.0;24.0;5.0;9.35;0.7
2007112518;3;2007;11;25;18;-1.0;-1.8369701987210297e-16;6.2;85.0;4.9;76.0;3;7;87.5;8.0;28.0;5.0;9.35;0.7
2007112606;3;2007;11;26;6;1.0;6.123233995736766e-17;4.9;76.0;2.2;86.0;1;3;37.5;8.0;28.0;2.0;2.45;2.1
2007112612;3;2007;11;26;12;1.2246467991473532e-16;-1.0;2.2;86.0;5.8;71.0;2;4;50.0;8.0;28.0;5.0;9.35;2.1
2007112618;3;2007;11;26;18;-1.0;-1.8369701987210297e-16;5.8;71.0;3.4;84.0;3;7;87.5;8.0;28.0;3.0;4.4;2.1
