MESS_DATUM;N_TER;VK_TER;TT_TER;RF_TER;DK_TER;FK_TER
1973010514;7.0;5.0;1.2;78.0;4.0;2.0
1973010521;8.0;5.0;0.2;86.0;8.0;2.0
1973010607;8.0;5.0;-1.0;87.0;8.0;1.0
1973010614;8.0;5.0;-0.4;79.0;4.0;2.0
1973010621;8.0;6.0;-1.0;85.0;4.0;2.0
1973010707;8.0;6.0;-1.6;84.0;4.0;2.0
1973010714;7.0;6.0;-0.4;79.0;4.0;1.0
1973010721;8.0;6.0;-0.7;85.0;0.0;0.0
1973010807;8.0;6.0;-1.8;91.0;28.0;1.0
1973010814;8.0;6.0;-1.7;89.0;24.0;1.0
1973010821;8.0;6.0;-2.1;90.0;32.0;1.0
1973010907;8.0;7.0;-3.2;89.0;0.0;0.0
1973010914;8.0;7.0;-1.7;84.0;8.0;1.0
1973010921;8.0;6.0;-1.3;83.0;8.0;1.0
1973011007;0.0;6.0;-3.5;91.0;8.0;1.0
1973011014;8.0;7.0;-0.7;77.0;4.0;1.0
1973011021;8.0;7.0;-1.1;76.0;4.0;2.0
1973011107;8.0;7.0;-1.8;78.0;4.0;1.0
1973011114;1.0;6.0;0.4;71.0;16.0;1.0
1973011121;0.0;6.0;-3.2;89.0;32.0;1.0
1973011207;8.0;5.0;-4.5;94.0;32.0;1.0
1973011214;8.0;4.0;-4.1;90.0;32.0;1.0
1973011221;8.0;5.0;-4.2;90.0;8.0;1.0
1973011307;8.0;6.0;-3.9;90.0;32.0;1.0
1973011314;8.0;5.0;-3.1;91.0;16.0;1.0
1973011321;8.0;5.0;-3.1;89.0;28.0;1.0
1973011407;8.0;4.0;-4.8;98.0;0.0;0.0
1973011414;5.0;5.0;-2.0;91.0;20.0;1.0
1973011421;7.0;5.0;-1.3;95.0;0.0;0.0
1973011507;8.0;4.0;-1.4;97.0;24.0;1.0
1973011514;8.0;5.0;0.9;90.0;12.0;1.0
1973011521;8.0;4.0;0.9;97.0;24.0;1.0
1973011607;8.0;5.0;1.4;93.0;20.0;1.0
1973011614;7.0;7.0;3.6;82.0;24.0;1.0
1973011621;8.0;2.0;0.0;98.0;32.0;2.0
1973011707;7.0;7.0;-0.6;92.0;8.0;1.0
1973011714;8.0;6.0;1.6;85.0;4.0;1.0
1973011721;7.0;5.0;0.0;91.0;32.0;1.0
1973011807;8.0;5.0;-0.4;89.0;32.0;1.0
1973011814;8.0;5.0;0.6;87.0;0.0;0.0
1973011821;8.0;5.0;0.4;90.0;24.0;1.0
1973011907;8.0;3.0;0.4;96.0;0.0;0.0
1973011914;8.0;4.0;1.5;95.0;0.0;0.0
1973011921;8.0;4.0;1.0;93.0;24.0;1.0
1973012007;7.0;6.0;1.3;95.0;12.0;1.0
1973012014;7.0;6.0;4.0;74.0;20.0;2.0
1973012021;6.0;7.0;3.8;82.0;24.0;2.0
1973012107;7.0;1.0;-2.1;98.0;24.0;2.0
1973012114;7.0;4.0;1.5;92.0;24.0;2.0
1973012121;7.0;8.0;2.4;86.0;0.0;0.0
1973012207;8.0;6.0;1.2;95.0;0.0;0.0
1973012214;8.0;6.0;3.4;82.0;24.0;1.0
1973012221;8.0;7.0;1.0;88.0;28.0;1.0
1973012307;8.0;6.0;-0.8;89.0;24.0;2.0
1973012314;7.0;7.0;1.3;75.0;0.0;0.0
1973012321;0.0;7.0;-1.0;93.0;32.0;1.0
1973012407;6.0;6.0;-2.9;91.0;32.0;2.0
1973012414;1.0;6.0;1.3;66.0;32.0;2.0
1973012421;0.0;6.0;-4.0;88.0;32.0;2.0
1973012507;8.0;6.0;-4.1;82.0;4.0;2.0
1973012514;7.0;6.0;-2.0;72.0;24.0;1.0
1973012521;0.0;6.0;-5.0;89.0;24.0;1.0
1973012607;8.0;2.0;-6.7;94.0;24.0;1.0
1973012614;6.0;5.0;-0.9;82.0;0.0;0.0
1973012621;3.0;6.0;-1.7;91.0;20.0;1.0
1973012707;8.0;5.0;0.3;94.0;20.0;2.0
1973012714;8.0;5.0;1.2;93.0;24.0;4.0
1973012721;8.0;7.0;2.0;94.0;20.0;3.0
1973012807;8.0;7.0;0.6;97.0;24.0;2.0
1973012814;7.0;7.0;3.1;83.0;24.0;2.0
1973012821;8.0;8.0;1.2;88.0;24.0;2.0
1973012907;8.0;8.0;1.1;78.0;24.0;2.0
1973012914;8.0;8.0;2.3;72.0;20.0;2.0
1973012921;8.0;8.0;3.2;70.0;24.0;3.0
1973013007;8.0;6.0;2.5;95.0;24.0;1.0
1973013014;7.0;7.0;5.1;79.0;20.0;2.0
1973013021;8.0;8.0;4.8;83.0;24.0;2.0
1973013107;8.0;6.0;3.2;91.0;20.0;1.0
1973013114;8.0;6.0;4.4;86.0;20.0;1.0
1973013121;8.0;6.0;1.8;95.0;24.0;2.0
1973020107;8.0;5.0;0.5;97.0;28.0;1.0
1973020114;8.0;6.0;2.8;80.0;32.0;2.0
1973020121;8.0;6.0;1.4;90.0;32.0;1.0
1973020207;8.0;8.0;1.0;87.0;32.0;2.0
1973020214;7.0;7.0;1.8;84.0;4.0;3.0
1973020221;8.0;6.0;1.4;85.0;4.0;2.0
1973020307;8.0;7.0;1.5;82.0;4.0;3.0
1973020314;8.0;7.0;2.6;77.0;4.0;3.0
1973020321;8.0;7.0;1.2;83.0;4.0;2.0
1973020407;8.0;6.0;0.3;89.0;4.0;2.0
1973020414;8.0;6.0;1.0;78.0;0.0;0.0
1973020421;8.0;6.0;0.0;89.0;32.0;1.0
1973020507;8.0;5.0;-0.6;92.0;20.0;2.0
1973020514;7.0;5.0;1.7;80.0;24.0;1.0
1973020521;1.0;5.0;-0.8;96.0;0.0;0.0
1973020607;7.0;5.0;-1.2;94.0;20.0;1.0
1973020614;8.0;5.0;0.5;88.0;28.0;1.0
1973020621;8.0;4.0;0.6;93.0;0.0;0.0
1973020707;7.0;5.0;0.7;91.0;32.0;1.0
1973020714;4.0;6.0;7.0;69.0;24.0;2.0
1973020721;3.0;7.0;2.6;89.0;24.0;1.0
1973020807;7.0;6.0;2.0;87.0;20.0;4.0
1973020814;7.0;7.0;5.6;64.0;20.0;3.0
1973020821;5.0;8.0;2.8;76.0;24.0;1.0
1973020907;8.0;4.0;-1.1;98.0;0.0;0.0
1973020914;8.0;8.0;9.7;43.0;20.0;3.0
1973020921;8.0;7.0;5.9;71.0;20.0;3.0
1973021007;8.0;8.0;1.6;92.0;24.0;3.0
1973021014;8.0;7.0;3.3;75.0;24.0;2.0
1973021021;6.0;8.0;1.2;75.0;20.0;3.0
1973021107;8.0;8.0;0.0;95.0;24.0;3.0
1973021114;7.0;6.0;1.5;85.0;24.0;3.0
1973021121;7.0;8.0;0.4;84.0;24.0;2.0
1973021207;8.0;8.0;0.5;78.0;20.0;3.0
1973021214;7.0;8.0;4.1;64.0;20.0;5.0
1973021221;8.0;8.0;2.0;81.0;20.0;4.0
1973021307;8.0;7.0;2.0;94.0;20.0;4.0
1973021314;8.0;6.0;1.7;89.0;20.0;2.0
1973021321;7.0;8.0;0.3;88.0;24.0;1.0
1973021407;2.0;8.0;-2.0;87.0;24.0;2.0
1973021414;1.0;8.0;3.8;63.0;24.0;1.0
1973021421;0.0;9.0;-0.1;74.0;8.0;1.0
1973021507;1.0;6.0;-4.6;91.0;28.0;1.0
1973021514;2.0;8.0;3.7;56.0;16.0;2.0
1973021521;1.0;7.0;-0.2;84.0;32.0;1.0
1973021607;4.0;6.0;-2.8;82.0;4.0;2.0
1973021614;3.0;7.0;3.0;60.0;4.0;2.0
1973021621;7.0;7.0;-0.2;69.0;4.0;3.0
1973021707;7.0;7.0;-1.0;64.0;32.0;1.0
1973021714;7.0;7.0;1.2;55.0;12.0;1.0
1973021721;7.0;7.0;-0.5;65.0;20.0;2.0
1973021807;8.0;5.0;-2.5;90.0;20.0;3.0
1973021814;7.0;7.0;1.3;74.0;20.0;3.0
1973021821;8.0;7.0;-1.2;81.0;20.0;3.0
1973021907;8.0;7.0;-1.3;81.0;0.0;0.0
1973021914;8.0;4.0;-0.2;93.0;20.0;1.0
1973021921;8.0;7.0;-0.7;91.0;20.0;1.0
1973022007;8.0;4.0;-0.7;89.0;12.0;1.0
1973022014;7.0;6.0;2.6;60.0;8.0;1.0
1973022021;5.0;6.0;-0.3;84.0;32.0;1.0
1973022107;8.0;3.0;-2.0;98.0;24.0;1.0
1973022114;7.0;6.0;4.4;62.0;20.0;2.0
1973022121;8.0;6.0;3.2;86.0;20.0;2.0
1973022207;8.0;7.0;2.0;92.0;24.0;3.0
1973022214;7.0;7.0;4.2;90.0;20.0;3.0
1973022221;7.0;8.0;2.4;92.0;24.0;2.0
1973022307;8.0;8.0;0.9;86.0;24.0;4.0
1973022314;6.0;9.0;2.4;78.0;24.0;4.0
1973022321;8.0;5.0;0.1;97.0;20.0;3.0
1973022407;8.0;8.0;-0.4;96.0;24.0;3.0
1973022414;6.0;9.0;0.4;65.0;28.0;2.0
1973022421;0.0;8.0;-2.0;77.0;24.0;2.0
1973022507;5.0;7.0;-2.8;88.0;24.0;2.0
1973022514;7.0;8.0;1.2;71.0;24.0;3.0
1973022521;8.0;4.0;-1.6;95.0;20.0;2.0
1973022607;7.0;6.0;-2.8;94.0;28.0;1.0
1973022614;4.0;8.0;0.8;65.0;32.0;1.0
1973022621;4.0;7.0;-0.9;82.0;24.0;2.0
1973022707;4.0;8.0;-3.8;82.0;0.0;0.0
1973022714;6.0;8.0;-0.8;75.0;4.0;2.0
1973022721;7.0;8.0;-2.9;69.0;32.0;1.0
1973022807;7.0;6.0;-6.8;86.0;4.0;1.0
1973022814;3.0;7.0;0.2;62.0;8.0;1.0
1973022821;3.0;9.0;-2.4;50.0;16.0;1.0
1973030107;1.0;5.0;-7.0;91.0;28.0;1.0
1973030114;5.0;6.0;2.2;53.0;12.0;1.0
1973030121;0.0;6.0;-0.9;69.0;0.0;0.0
1973030207;8.0;6.0;-2.4;88.0;32.0;1.0
1973030214;7.0;7.0;3.1;85.0;8.0;1.0
1973030221;8.0;4.0;0.4;96.0;24.0;2.0
1973030307;7.0;5.0;0.8;95.0;24.0;2.0
1973030314;8.0;7.0;4.8;73.0;20.0;2.0
1973030321;8.0;7.0;3.0;77.0;20.0;1.0
1973030407;8.0;7.0;2.0;93.0;0.0;0.0
1973030414;7.0;8.0;8.0;63.0;12.0;1.0
1973030421;0.0;8.0;3.4;82.0;4.0;1.0
1973030507;8.0;1.0;-1.8;100.0;0.0;0.0
1973030514;4.0;6.0;9.8;51.0;16.0;2.0
1973030521;3.0;7.0;3.5;78.0;32.0;1.0
1973030607;7.0;5.0;2.0;92.0;4.0;1.0
1973030614;5.0;7.0;10.6;59.0;20.0;3.0
1973030621;7.0;7.0;6.0;78.0;20.0;2.0
1973030707;7.0;7.0;0.9;86.0;20.0;3.0
1973030714;7.0;8.0;3.8;68.0;24.0;2.0
1973030721;8.0;7.0;1.6;89.0;24.0;1.0
1973030807;4.0;7.0;0.8;76.0;4.0;2.0
1973030814;3.0;8.0;5.6;44.0;4.0;2.0
1973030821;8.0;8.0;1.7;76.0;32.0;2.0
1973030907;8.0;5.0;0.2;93.0;20.0;1.0
1973030914;7.0;8.0;2.4;84.0;8.0;1.0
1973030921;2.0;8.0;0.0;79.0;4.0;1.0
1973031007;2.0;7.0;-2.6;79.0;4.0;3.0
1973031014;4.0;8.0;1.3;59.0;4.0;3.0
1973031021;0.0;8.0;-2.0;72.0;4.0;2.0
1973031107;1.0;7.0;-4.4;82.0;4.0;2.0
1973031114;1.0;7.0;2.6;54.0;12.0;1.0
1973031121;0.0;8.0;-0.8;71.0;0.0;0.0
1973031207;7.0;5.0;-4.0;90.0;24.0;1.0
1973031214;8.0;7.0;1.8;71.0;28.0;1.0
1973031221;8.0;3.0;-0.6;99.0;28.0;1.0
1973031307;8.0;6.0;-0.5;87.0;4.0;3.0
1973031314;8.0;6.0;1.0;77.0;4.0;3.0
1973031321;8.0;6.0;1.2;83.0;4.0;3.0
1973031407;7.0;6.0;-0.2;84.0;32.0;2.0
1973031414;7.0;6.0;1.6;69.0;4.0;3.0
1973031421;8.0;6.0;0.0;72.0;4.0;3.0
1973031507;7.0;6.0;-1.0;80.0;4.0;3.0
1973031514;8.0;6.0;2.0;66.0;4.0;3.0
1973031521;0.0;7.0;0.6;68.0;4.0;3.0
1973031607;2.0;6.0;0.0;78.0;4.0;2.0
1973031614;7.0;7.0;4.3;51.0;4.0;3.0
1973031621;7.0;7.0;1.9;65.0;4.0;3.0
1973031707;2.0;6.0;-0.9;78.0;4.0;1.0
1973031714;0.0;6.0;5.9;53.0;16.0;2.0
1973031721;1.0;6.0;2.3;69.0;0.0;0.0
1973031807;8.0;5.0;-1.0;93.0;0.0;0.0
1973031814;7.0;5.0;4.2;69.0;20.0;1.0
1973031821;8.0;6.0;3.8;82.0;20.0;2.0
1973031907;8.0;6.0;2.1;89.0;24.0;2.0
1973031914;7.0;8.0;5.1;68.0;32.0;1.0
1973031921;2.0;7.0;1.0;90.0;8.0;1.0
1973032007;2.0;5.0;-0.4;98.0;0.0;0.0
1973032014;1.0;8.0;7.4;54.0;16.0;2.0
1973032021;0.0;8.0;2.0;73.0;4.0;1.0
1973032107;7.0;4.0;-1.4;96.0;0.0;0.0
1973032114;1.0;6.0;9.3;55.0;16.0;1.0
1973032121;0.0;7.0;4.7;64.0;0.0;0.0
1973032207;0.0;4.0;-0.6;94.0;0.0;0.0
1973032214;0.0;6.0;11.2;50.0;4.0;1.0
1973032221;0.0;6.0;5.3;70.0;8.0;1.0
1973032307;0.0;4.0;-0.2;96.0;0.0;0.0
1973032314;0.0;6.0;14.6;42.0;16.0;2.0
1973032321;0.0;7.0;8.5;56.0;32.0;1.0
1973032407;0.0;5.0;1.0;90.0;0.0;0.0
1973032414;1.0;6.0;13.4;38.0;8.0;2.0
1973032421;0.0;7.0;8.0;61.0;32.0;2.0
1973032507;0.0;5.0;1.5;88.0;28.0;1.0
1973032514;2.0;7.0;15.6;37.0;24.0;2.0
1973032521;5.0;7.0;8.8;66.0;28.0;2.0
1973032607;8.0;6.0;5.7;81.0;32.0;1.0
1973032614;8.0;7.0;11.4;63.0;32.0;1.0
1973032621;8.0;6.0;8.2;75.0;32.0;1.0
1973032707;7.0;4.0;4.6;96.0;12.0;1.0
1973032714;3.0;5.0;13.9;52.0;4.0;1.0
1973032721;7.0;6.0;9.0;73.0;0.0;0.0
1973032807;0.0;3.0;4.2;97.0;0.0;0.0
1973032814;7.0;5.0;17.0;46.0;8.0;1.0
1973032821;8.0;6.0;11.2;66.0;32.0;3.0
1973032907;8.0;6.0;6.4;74.0;32.0;2.0
1973032914;8.0;5.0;6.1;88.0;12.0;1.0
1973032921;8.0;5.0;6.7;83.0;24.0;2.0
1973033007;8.0;4.0;5.5;90.0;0.0;0.0
1973033014;8.0;5.0;7.9;79.0;20.0;2.0
1973033021;8.0;4.0;6.8;84.0;20.0;2.0
1973033107;8.0;4.0;5.4;96.0;20.0;1.0
1973033114;8.0;4.0;5.8;94.0;24.0;1.0
1973033121;8.0;4.0;5.1;97.0;12.0;1.0
1973040107;8.0;3.0;5.0;97.0;20.0;1.0
1973040114;8.0;6.0;10.2;64.0;20.0;3.0
1973040121;8.0;7.0;8.3;60.0;16.0;2.0
1973040207;7.0;6.0;5.5;69.0;20.0;1.0
1973040214;8.0;8.0;14.0;29.0;20.0;4.0
1973040221;8.0;6.0;7.6;79.0;20.0;5.0
1973040307;5.0;9.0;1.5;73.0;24.0;3.0
1973040314;6.0;8.0;4.0;61.0;32.0;2.0
1973040321;2.0;8.0;0.3;93.0;24.0;1.0
1973040407;2.0;8.0;-0.4;86.0;32.0;2.0
1973040414;6.0;8.0;3.9;42.0;16.0;2.0
1973040421;2.0;8.0;1.8;53.0;16.0;1.0
1973040507;7.0;7.0;-0.2;75.0;0.0;0.0
1973040514;4.0;7.0;6.9;57.0;8.0;3.0
1973040521;7.0;7.0;6.1;54.0;32.0;1.0
1973040607;6.0;6.0;3.6;89.0;0.0;0.0
1973040614;8.0;8.0;12.3;48.0;24.0;3.0
1973040621;8.0;8.0;10.6;62.0;16.0;1.0
1973040707;8.0;8.0;5.6;74.0;32.0;1.0
