Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
5516;Fehmarn;VK_TER;14.06.1952-15:00;15.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.06.1952-15:00;16.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.06.1952-15:00;17.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.06.1952-15:00;18.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.06.1952-15:00;19.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.06.1952-15:00;20.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.06.1952-15:00;21.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.06.1952-15:00;22.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.06.1952-15:00;23.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.06.1952-15:00;24.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.06.1952-15:00;25.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.06.1952-15:00;26.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.06.1952-15:00;27.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.06.1952-15:00;28.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.06.1952-15:00;29.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.06.1952-15:00;30.06.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.06.1952-15:00;01.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.07.1952-15:00;05.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.07.1952-15:00;06.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.07.1952-15:00;07.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.07.1952-15:00;08.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.07.1952-15:00;09.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.07.1952-15:00;10.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.07.1952-15:00;11.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.07.1952-15:00;12.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.07.1952-15:00;13.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.07.1952-15:00;14.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.07.1952-15:00;15.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.07.1952-15:00;16.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.07.1952-15:00;17.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.07.1952-15:00;18.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.07.1952-15:00;19.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.07.1952-15:00;20.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.07.1952-15:00;21.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.07.1952-15:00;22.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.07.1952-15:00;23.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.07.1952-15:00;24.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.07.1952-15:00;25.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.07.1952-15:00;26.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.07.1952-15:00;27.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.07.1952-15:00;28.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.07.1952-15:00;29.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.07.1952-15:00;30.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.07.1952-15:00;31.07.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.07.1952-15:00;01.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.08.1952-15:00;02.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.08.1952-15:00;03.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.08.1952-15:00;04.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.08.1952-15:00;05.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.08.1952-15:00;06.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.08.1952-15:00;07.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.08.1952-15:00;08.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.08.1952-15:00;09.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.08.1952-15:00;10.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.08.1952-15:00;11.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.08.1952-15:00;12.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.08.1952-15:00;13.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.08.1952-15:00;14.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.08.1952-15:00;15.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.08.1952-15:00;16.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.08.1952-15:00;17.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.08.1952-15:00;18.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.08.1952-15:00;19.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.08.1952-15:00;20.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.08.1952-15:00;21.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.08.1952-15:00;22.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.08.1952-15:00;23.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.08.1952-15:00;24.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.08.1952-15:00;25.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.08.1952-15:00;26.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.08.1952-15:00;27.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.08.1952-15:00;28.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.08.1952-15:00;29.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.08.1952-15:00;30.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.08.1952-15:00;31.08.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.08.1952-15:00;01.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.09.1952-15:00;02.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.09.1952-15:00;03.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.09.1952-15:00;04.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.09.1952-15:00;05.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.09.1952-15:00;06.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.09.1952-15:00;07.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.09.1952-15:00;08.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.09.1952-15:00;09.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.09.1952-15:00;10.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.09.1952-15:00;11.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.09.1952-15:00;12.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.09.1952-15:00;13.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.09.1952-15:00;14.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.09.1952-15:00;15.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.09.1952-15:00;16.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.09.1952-15:00;17.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.09.1952-15:00;18.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.09.1952-15:00;19.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.09.1952-15:00;20.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.09.1952-15:00;21.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.09.1952-15:00;22.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.09.1952-15:00;23.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.09.1952-15:00;24.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.09.1952-15:00;25.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.09.1952-15:00;26.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.09.1952-15:00;27.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.09.1952-15:00;28.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.09.1952-15:00;29.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.09.1952-15:00;30.09.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.09.1952-15:00;01.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.10.1952-15:00;02.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.10.1952-15:00;03.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.10.1952-15:00;04.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.10.1952-15:00;05.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.10.1952-15:00;06.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.10.1952-15:00;07.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.10.1952-15:00;08.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.10.1952-15:00;09.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.10.1952-15:00;10.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.10.1952-15:00;11.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.10.1952-15:00;12.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.10.1952-15:00;13.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.10.1952-15:00;14.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.10.1952-15:00;15.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.10.1952-15:00;16.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.10.1952-15:00;17.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.10.1952-15:00;18.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.10.1952-15:00;19.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.10.1952-15:00;20.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.10.1952-15:00;21.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.10.1952-15:00;22.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.10.1952-15:00;23.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.10.1952-15:00;24.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.10.1952-15:00;25.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.10.1952-15:00;26.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.10.1952-15:00;27.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.10.1952-15:00;28.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.10.1952-15:00;29.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.10.1952-15:00;30.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.10.1952-15:00;31.10.1952-06:00;1;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.10.1952-15:00;01.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.11.1952-15:00;02.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.11.1952-15:00;03.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.11.1952-15:00;04.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.11.1952-15:00;05.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.11.1952-15:00;06.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.11.1952-15:00;07.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.11.1952-15:00;08.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.11.1952-15:00;09.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.11.1952-15:00;10.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.11.1952-15:00;11.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.11.1952-15:00;12.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.11.1952-15:00;13.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.11.1952-15:00;14.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.11.1952-15:00;15.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.11.1952-15:00;16.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.11.1952-15:00;17.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.11.1952-15:00;18.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.11.1952-15:00;19.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.11.1952-15:00;20.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.11.1952-15:00;21.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.11.1952-15:00;22.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.11.1952-15:00;23.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.11.1952-15:00;24.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.11.1952-15:00;25.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.11.1952-15:00;26.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.11.1952-15:00;27.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.11.1952-15:00;28.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.11.1952-15:00;29.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.11.1952-15:00;30.11.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.11.1952-15:00;01.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.12.1952-15:00;02.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.12.1952-15:00;03.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.12.1952-15:00;04.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.12.1952-15:00;05.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.12.1952-15:00;06.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.12.1952-15:00;07.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.12.1952-15:00;08.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.12.1952-15:00;09.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.12.1952-15:00;10.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.12.1952-15:00;11.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.12.1952-15:00;12.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.12.1952-15:00;13.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.12.1952-15:00;14.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.12.1952-15:00;15.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.12.1952-15:00;16.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.12.1952-15:00;17.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.12.1952-15:00;18.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.12.1952-15:00;19.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.12.1952-15:00;20.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.12.1952-15:00;21.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.12.1952-15:00;22.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.12.1952-15:00;23.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.12.1952-15:00;24.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.12.1952-15:00;25.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.12.1952-15:00;26.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.12.1952-15:00;27.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;27.12.1952-15:00;28.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;28.12.1952-15:00;29.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;29.12.1952-15:00;30.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;30.12.1952-15:00;31.12.1952-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;31.12.1952-15:00;01.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;01.01.1953-15:00;02.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;02.01.1953-15:00;03.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;03.01.1953-15:00;04.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;04.01.1953-15:00;05.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;05.01.1953-15:00;06.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;06.01.1953-15:00;07.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;07.01.1953-15:00;08.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;08.01.1953-15:00;09.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;09.01.1953-15:00;10.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;10.01.1953-15:00;11.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;11.01.1953-15:00;12.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;12.01.1953-15:00;13.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;13.01.1953-15:00;14.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;14.01.1953-15:00;15.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;15.01.1953-15:00;16.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;16.01.1953-15:00;17.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;17.01.1953-15:00;18.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;18.01.1953-15:00;19.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;19.01.1953-15:00;20.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;20.01.1953-15:00;21.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;21.01.1953-15:00;22.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;22.01.1953-15:00;23.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;23.01.1953-15:00;24.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;24.01.1953-15:00;25.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;25.01.1953-15:00;26.01.1953-13:00;2;;eor;                                                                                                                                           
5516;Fehmarn;VK_TER;26.01.1953-15:00;27.01.1953-13:00;2;;eor;                                                                                                                                           
