date;coverage;range;temp;humidity;wind_dir;wind_str;original
2019-03-11;7.0;7.0;1.3;94.0;20.0;2.0;True
2019-03-11;8.0;9.0;4.7;79.0;24.0;3.0;True
2019-03-11;8.0;9.0;3.4;87.0;24.0;2.0;True
2019-03-12;7.0;6.0;-1.0;94.0;20.0;2.0;True
2019-03-12;7.0;8.0;5.9;73.0;20.0;3.0;True
2019-03-12;8.0;9.0;6.8;58.0;16.0;4.0;True
2019-03-13;6.0;9.0;5.1;71.0;20.0;4.0;True
2019-03-13;5.0;9.0;8.9;52.0;20.0;5.0;True
2019-03-13;8.0;9.0;7.6;63.0;16.0;4.0;True
2019-03-14;7.0;8.0;4.9;77.0;24.0;4.0;True
2019-03-14;8.0;8.0;8.1;75.0;20.0;4.0;True
2019-03-14;7.0;9.0;5.5;83.0;16.0;3.0;True
2019-03-15;8.0;8.0;5.4;91.0;24.0;4.0;True
2019-03-15;8.0;8.0;8.4;72.0;20.0;4.0;True
2019-03-15;6.0;9.0;7.6;78.0;24.0;4.0;True
2019-03-16;7.0;8.0;5.9;74.0;24.0;5.0;True
2019-03-16;8.0;8.0;9.0;54.0;24.0;4.0;True
2019-03-16;7.0;6.0;4.4;94.0;16.0;3.0;True
2019-03-17;8.0;9.0;9.1;72.0;20.0;4.0;True
2019-03-17;8.0;9.0;11.8;62.0;20.0;5.0;True
2019-03-17;8.0;9.0;5.2;83.0;20.0;4.0;True
2019-03-18;8.0;9.0;4.9;72.0;20.0;5.0;True
2019-03-18;8.0;7.0;6.8;75.0;20.0;5.0;True
2019-03-18;7.0;9.0;5.5;80.0;20.0;4.0;True
2019-03-19;0.0;8.0;1.3;90.0;20.0;2.0;True
2019-03-19;7.0;8.0;7.4;68.0;24.0;3.0;True
2019-03-19;0.0;9.0;4.4;70.0;8.0;2.0;True
2019-03-20;0.0;8.0;-1.5;90.0;16.0;2.0;True
2019-03-20;8.0;7.0;10.7;60.0;20.0;5.0;True
2019-03-20;8.0;7.0;10.2;75.0;24.0;4.0;True
2019-03-21;8.0;6.0;8.5;89.0;20.0;3.0;True
2019-03-21;8.0;7.0;11.9;75.0;20.0;4.0;True
2019-03-21;8.0;7.0;11.5;75.0;24.0;3.0;True
2019-03-22;7.0;6.0;7.4;96.0;28.0;1.0;True
2019-03-22;8.0;8.0;8.2;90.0;8.0;2.0;True
2019-03-22;8.0;6.0;10.0;84.0;16.0;2.0;True
2019-03-23;8.0;4.0;7.6;97.0;16.0;2.0;True
2019-03-23;1.0;6.0;10.5;74.0;28.0;2.0;True
2019-03-23;2.0;8.0;8.0;76.0;28.0;2.0;True
2019-03-24;8.0;8.0;2.9;88.0;24.0;2.0;True
2019-03-24;8.0;8.0;7.5;61.0;24.0;2.0;True
2019-03-24;8.0;8.0;5.6;67.0;20.0;2.0;True
2019-03-25;7.0;7.0;2.4;91.0;20.0;3.0;True
2019-03-25;8.0;8.0;7.2;67.0;28.0;3.0;True
2019-03-25;5.0;9.0;4.5;81.0;32.0;3.0;True
2019-03-26;8.0;8.0;3.9;82.0;24.0;4.0;True
2019-03-26;8.0;8.0;6.7;68.0;28.0;4.0;True
2019-03-26;8.0;9.0;6.6;66.0;28.0;3.0;True
2019-03-27;7.0;6.0;3.8;96.0;20.0;2.0;True
2019-03-27;8.0;8.0;8.7;84.0;24.0;4.0;True
2019-03-27;8.0;7.0;8.4;93.0;24.0;3.0;True
2019-03-28;8.0;5.0;7.7;98.0;24.0;2.0;True
2019-03-28;7.0;8.0;9.1;89.0;28.0;2.0;True
2019-03-28;8.0;8.0;8.6;93.0;24.0;2.0;True
2019-03-29;8.0;6.0;6.8;98.0;20.0;2.0;True
2019-03-29;8.0;9.0;11.5;70.0;24.0;3.0;True
2019-03-29;8.0;9.0;9.2;79.0;16.0;2.0;True
2019-03-30;7.0;6.0;4.1;97.0;16.0;2.0;True
2019-03-30;0.0;7.0;16.9;56.0;20.0;3.0;True
2019-03-30;8.0;8.0;13.2;62.0;20.0;2.0;True
2019-03-31;8.0;7.0;6.2;88.0;24.0;3.0;True
2019-03-31;8.0;8.0;8.8;52.0;32.0;3.0;True
2019-03-31;0.0;9.0;6.4;51.0;28.0;2.0;True
2019-04-01;0.0;7.0;-1.7;89.0;16.0;1.0;True
2019-04-01;0.0;8.0;7.7;49.0;4.0;3.0;True
2019-04-01;0.0;9.0;6.2;78.0;4.0;2.0;True
2019-04-02;0.0;8.0;2.7;53.0;8.0;2.0;True
2019-04-02;0.0;7.0;12.5;29.0;12.0;4.0;True
2019-04-02;8.0;8.0;11.7;39.0;12.0;2.0;True
2019-04-03;8.0;8.0;8.9;55.0;16.0;2.0;True
2019-04-03;8.0;8.0;18.3;35.0;12.0;3.0;True
2019-04-03;8.0;7.0;15.6;45.0;8.0;2.0;True
2019-04-04;3.0;7.0;10.3;55.0;12.0;3.0;True
2019-04-04;0.0;8.0;18.8;37.0;12.0;3.0;True
2019-04-04;7.0;8.0;17.9;40.0;8.0;2.0;True
2019-04-05;5.0;7.0;10.3;69.0;8.0;2.0;True
2019-04-05;7.0;7.0;20.3;38.0;12.0;3.0;True
2019-04-05;8.0;7.0;12.7;72.0;32.0;2.0;True
2019-04-06;6.0;7.0;10.4;66.0;8.0;1.0;True
2019-04-06;0.0;7.0;16.4;53.0;4.0;3.0;True
2019-04-06;2.0;7.0;12.3;70.0;4.0;2.0;True
2019-04-07;0.0;6.0;7.8;86.0;4.0;2.0;True
2019-04-07;0.0;8.0;17.8;36.0;32.0;2.0;True
2019-04-07;0.0;7.0;10.3;73.0;4.0;2.0;True
2019-04-08;0.0;4.0;4.8;98.0;32.0;1.0;True
2019-04-08;0.0;6.0;10.2;76.0;32.0;3.0;True
2019-04-08;1.0;8.0;5.6;82.0;4.0;4.0;True
2019-04-09;4.0;8.0;4.7;75.0;4.0;3.0;True
2019-04-09;0.0;7.0;7.8;61.0;32.0;3.0;True
2019-04-09;0.0;8.0;5.0;72.0;4.0;3.0;True
2019-04-10;8.0;8.0;2.4;68.0;8.0;1.0;True
2019-04-10;0.0;8.0;6.9;50.0;4.0;3.0;True
2019-04-10;0.0;9.0;4.5;63.0;4.0;4.0;True
2019-04-11;8.0;9.0;2.9;76.0;8.0;3.0;True
2019-04-11;8.0;9.0;4.5;63.0;4.0;4.0;True
2019-04-11;8.0;9.0;3.3;77.0;4.0;3.0;True
2019-04-12;8.0;9.0;2.9;71.0;4.0;3.0;True
2019-04-12;8.0;9.0;4.2;72.0;8.0;3.0;True
2019-04-12;7.0;9.0;3.9;70.0;4.0;3.0;True
2019-04-13;5.0;8.0;3.2;77.0;8.0;3.0;True
2019-04-13;5.0;8.0;6.7;65.0;4.0;4.0;True
2019-04-13;7.0;8.0;4.0;71.0;4.0;3.0;True
2019-04-14;8.0;8.0;4.5;78.0;4.0;3.0;True
2019-04-14;6.0;8.0;8.5;73.0;4.0;3.0;True
2019-04-14;0.0;9.0;6.9;64.0;4.0;4.0;True
2019-04-15;3.0;8.0;4.9;83.0;4.0;2.0;True
2019-04-15;0.0;8.0;10.2;57.0;4.0;4.0;True
2019-04-15;0.0;9.0;5.8;76.0;4.0;4.0;True
2019-04-16;0.0;8.0;4.5;77.0;8.0;2.0;True
2019-04-16;1.0;8.0;10.8;64.0;4.0;3.0;True
2019-04-16;0.0;8.0;9.3;68.0;8.0;2.0;True
2019-04-17;0.0;8.0;6.1;66.0;8.0;3.0;True
2019-04-17;4.0;8.0;11.7;60.0;4.0;3.0;True
2019-04-17;0.0;8.0;7.6;81.0;4.0;3.0;True
2019-04-18;0.0;8.0;8.4;79.0;4.0;2.0;True
2019-04-18;0.0;8.0;12.8;66.0;4.0;2.0;True
2019-04-18;0.0;8.0;9.4;75.0;32.0;3.0;True
2019-04-19;0.0;8.0;9.4;75.0;4.0;2.0;True
2019-04-19;0.0;8.0;12.3;55.0;4.0;3.0;True
2019-04-19;0.0;9.0;8.2;68.0;32.0;2.0;True
2019-04-20;7.0;8.0;8.5;76.0;4.0;3.0;True
