date;season;prev_temp;prev_hum;temp;humidity;coverage;range;wind_dir;wind_str;prec
071621;2.0;18.841666666666665;-999.0;14.85;-999.0;3;3.1666666666666665;11;1;6.574999999999999
071707;2.0;14.85;-999.0;14.241666666666667;-999.0;3;7.416666666666667;18;2;3.283333333333333
071714;2.0;14.241666666666667;-999.0;20.95;-999.0;4;7.666666666666667;13;2;3.283333333333333
071721;2.0;20.95;-999.0;16.675;-999.0;4;3.25;13;1;3.283333333333333
071807;2.0;16.675;-999.0;16.0;-999.0;4;7.583333333333333;11;1;8.908333333333333
071814;2.0;16.0;-999.0;22.766666666666666;-999.0;3;8.083333333333334;12;2;8.908333333333333
071821;2.0;22.766666666666666;-999.0;16.133333333333333;-999.0;4;3.0;17;2;8.908333333333333
071907;2.0;16.133333333333333;-999.0;15.541666666666666;-999.0;6;7.25;18;2;7.308333333333334
071914;2.0;15.541666666666666;-999.0;19.016666666666666;-999.0;6;7.25;16;3;7.308333333333334
071921;2.0;19.016666666666666;-999.0;15.108333333333334;-999.0;6;2.8333333333333335;16;2;7.308333333333334
072007;2.0;15.108333333333334;-999.0;14.208333333333334;-999.0;4;7.5;15;1;3.5
072014;2.0;14.208333333333334;-999.0;19.558333333333334;-999.0;4;7.666666666666667;17;3;3.5
072021;2.0;19.558333333333334;-999.0;15.058333333333332;-999.0;3;2.8333333333333335;12;1;3.5
072107;2.0;15.058333333333332;-999.0;14.908333333333333;-999.0;3;7.75;10;1;2.275
072114;2.0;14.908333333333333;-999.0;21.46666666666667;-999.0;4;7.833333333333333;14;2;2.275
072121;2.0;21.46666666666667;-999.0;16.400000000000002;-999.0;3;2.9166666666666665;11;1;2.275
072207;2.0;16.400000000000002;-999.0;15.691666666666668;-999.0;3;7.583333333333333;13;1;8.416666666666666
072214;2.0;15.691666666666668;-999.0;23.083333333333332;-999.0;3;7.916666666666667;13;2;8.416666666666666
072221;2.0;23.083333333333332;-999.0;17.150000000000002;-999.0;4;3.0;10;1;8.416666666666666
072307;2.0;17.150000000000002;-999.0;15.766666666666667;-999.0;4;7.166666666666667;15;1;8.658333333333333
072314;2.0;15.766666666666667;-999.0;21.208333333333332;-999.0;5;7.416666666666667;21;2;8.658333333333333
072321;2.0;21.208333333333332;-999.0;16.433333333333334;-999.0;6;2.9166666666666665;15;2;8.658333333333333
072407;2.0;16.433333333333334;-999.0;14.0;-999.0;6;6.333333333333333;17;2;3.9
072414;2.0;14.0;-999.0;20.691666666666666;-999.0;5;7.5;17;2;3.9
072421;2.0;20.691666666666666;-999.0;16.141666666666666;-999.0;4;3.0;18;2;3.9
072507;2.0;16.141666666666666;-999.0;14.775;-999.0;4;7.416666666666667;14;1;3.0583333333333336
072514;2.0;14.775;-999.0;21.875;-999.0;3;8.0;15;2;3.0583333333333336
072521;2.0;21.875;-999.0;16.708333333333332;-999.0;4;3.1666666666666665;11;1;3.0583333333333336
072607;2.0;16.708333333333332;-999.0;15.691666666666668;-999.0;4;7.583333333333333;14;1;1.6833333333333336
072614;2.0;15.691666666666668;-999.0;22.308333333333334;-999.0;4;7.833333333333333;12;2;1.6833333333333336
072621;2.0;22.308333333333334;-999.0;18.7;-999.0;4;3.25;10;2;1.6833333333333336
072707;2.0;18.7;-999.0;17.166666666666668;-999.0;2;7.416666666666667;18;1;6.0
072714;2.0;17.166666666666668;-999.0;22.916666666666668;-999.0;4;8.0;22;2;6.0
072721;2.0;22.916666666666668;-999.0;17.658333333333335;-999.0;4;3.0;13;1;6.0
072807;2.0;17.658333333333335;-999.0;16.583333333333332;-999.0;4;7.25;12;1;8.1
072814;2.0;16.583333333333332;-999.0;23.425;-999.0;3;8.0;17;2;8.1
072821;2.0;23.425;-999.0;17.033333333333335;-999.0;5;2.8333333333333335;14;2;8.1
072907;2.0;17.033333333333335;-999.0;15.299999999999999;-999.0;4;7.583333333333333;13;1;8.991666666666667
072914;2.0;15.299999999999999;-999.0;22.241666666666664;-999.0;3;8.0;15;2;8.991666666666667
072921;2.0;22.241666666666664;-999.0;16.041666666666668;-999.0;5;3.0;18;2;8.991666666666667
073007;2.0;16.041666666666668;-999.0;14.983333333333334;-999.0;5;7.25;18;2;2.3333333333333335
073014;2.0;14.983333333333334;-999.0;20.558333333333334;-999.0;4;7.5;21;2;2.3333333333333335
073021;2.0;20.558333333333334;-999.0;16.558333333333334;-999.0;4;3.0833333333333335;10;1;2.3333333333333335
073107;2.0;16.558333333333334;-999.0;15.191666666666668;-999.0;4;7.083333333333333;13;1;1.7916666666666667
073114;2.0;15.191666666666668;-999.0;21.40833333333333;-999.0;3;7.833333333333333;13;2;1.7916666666666667
073121;2.0;21.40833333333333;-999.0;17.55;-999.0;3;3.0;12;1;1.7916666666666667
080107;2.0;17.55;-999.0;15.899999999999999;-999.0;3;7.0;13;2;1.6833333333333333
080114;2.0;15.899999999999999;-999.0;23.291666666666668;-999.0;3;8.0;12;2;1.6833333333333333
080121;2.0;23.291666666666668;-999.0;18.0;-999.0;2;-80.83333333333333;8;1;1.6833333333333333
080207;2.0;18.0;-999.0;16.8;-999.0;3;7.666666666666667;11;1;5.025
080214;2.0;16.8;-999.0;23.625;-999.0;3;8.0;15;2;5.025
080221;2.0;23.625;-999.0;17.791666666666668;-999.0;4;-81.0;17;2;5.025
080307;2.0;17.791666666666668;-999.0;15.316666666666668;-999.0;5;6.916666666666667;14;2;4.6000000000000005
080314;2.0;15.316666666666668;-999.0;21.366666666666664;-999.0;3;7.666666666666667;18;3;4.6000000000000005
080321;2.0;21.366666666666664;-999.0;16.641666666666666;-999.0;4;-81.08333333333333;14;2;4.6000000000000005
080407;2.0;16.641666666666666;-999.0;14.766666666666666;-999.0;5;7.25;17;2;5.55
080414;2.0;14.766666666666666;-999.0;20.558333333333334;-999.0;4;7.666666666666667;17;3;5.55
080421;2.0;20.558333333333334;-999.0;16.291666666666668;-999.0;4;-81.0;10;2;5.55
080507;2.0;16.291666666666668;-999.0;14.991666666666667;-999.0;3;7.666666666666667;15;1;5.516666666666667
080514;2.0;14.991666666666667;-999.0;21.575;-999.0;4;7.916666666666667;16;2;5.516666666666667
080521;2.0;21.575;-999.0;15.941666666666668;-999.0;2;-81.16666666666667;10;1;5.516666666666667
080607;2.0;15.941666666666668;-999.0;14.791666666666666;-999.0;3;6.916666666666667;13;1;5.0249999999999995
080614;2.0;14.791666666666666;-999.0;22.641666666666666;-999.0;2;8.083333333333334;11;2;5.0249999999999995
080621;2.0;22.641666666666666;-999.0;17.083333333333332;-999.0;3;-81.25;11;1;5.0249999999999995
080707;2.0;17.083333333333332;-999.0;15.85;-999.0;4;7.5;15;1;3.1666666666666665
080714;2.0;15.85;-999.0;21.150000000000002;-999.0;4;7.583333333333333;19;2;3.1666666666666665
080721;2.0;21.150000000000002;-999.0;15.891666666666666;-999.0;3;-81.16666666666667;12;1;3.1666666666666665
080807;2.0;15.891666666666666;-999.0;15.141666666666666;-999.0;4;7.5;17;1;2.1666666666666665
080814;2.0;15.141666666666666;-999.0;21.983333333333334;-999.0;4;8.0;19;2;2.1666666666666665
080821;2.0;21.983333333333334;-999.0;16.283333333333335;-999.0;4;-81.25;8;1;2.1666666666666665
080907;2.0;16.283333333333335;-999.0;14.091666666666667;-999.0;5;6.666666666666667;12;1;9.241666666666667
080914;2.0;14.091666666666667;-999.0;21.3;-999.0;4;8.0;10;2;9.241666666666667
